Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
0	-29.37633	-49.78468	20.40835	0.00923263	0.0154745	0.00503308	0.0035466	0.0240714	0.000617182	0.22115	0.307557	0.471294
1	-31.68893	-49.54635	17.85742	0.0420598	0.0153538	0.00503308	0.0419166	0.0154051	0.00370523	0.839317	0.0698158	0.0908674
2	-35.69904	-51.07646	15.37742	0.0498823	0.0153538	0.00168721	0.00810236	0.00485924	0.107265	0.0431863	0.415729	0.541084
3	-35.45025	-52.60296	17.15272	0.0869482	0.0211468	0.00748964	0.00810236	0.0156285	0.00225221	0.132489	0.376928	0.490583
4	-26.20746	-45.76252	19.55507	0.0339216	0.029765	0.00748964	0.00421159	0.00247376	0.00202277	0.709048	0.126417	0.164535
5	-29.15575	-47.07776	17.92201	0.0339216	0.0204145	0.013383	0.00937001	0.0356543	0.00907178	0.357874	0.0638057	0.57832
6	-30.01988	-48.67437	18.6545	0.0338878	0.017621	0.013383	0.0174106	0.0154401	0.00526528	0.214478	0.438928	0.346594
7	-28.13402	-46.41681	18.2828	0.0157817	0.017621	0.00108724	0.00069455	0.0251858	0.0521813	0.371147	0.127037	0.501816
8	-27.91133	-45.41863	17.5073	0.0210871	0.0314167	0.00189797	0.00069455	0.0251858	0.0521813	0.519416	0.422912	0.0576723
9	-41.08157	-55.88148	14.79991	0.0110301	0.0474645	0.020589	0.0560246	0.0146893	0.0521813	0.600093	0.333277	0.0666301
10	-43.06297	-58.43256	15.36959	0.0110301	0.00480602	0.020589	0.0560246	0.0598108	0.035091	0.364682	0.588351	0.0469676
11	-40.19505	-53.32475	13.1297	0.0655873	0.0136755	0.020589	0.0501099	0.0598108	0.035091	0.791392	0.106684	0.101924
12	-38.74989	-55.05992	16.31003	0.0168128	0.0128219	0.0354995	0.0501099	0.0128695	0.035091	0.791392	0.106684	0.101924
13	-33.03418	-50.00487	16.97069	0.0168128	0.0128219	0.0157858	0.0161953	0.0639892	0.0206364	0.303147	0.153595	0.543259
14	-29.39272	-48.14442	18.7517	0.0272074	0.0128219	0.0157858	0.00814406	0.0178426	0.01871	0.303147	0.153595	0.543259
15	-28.64912	-47.96971	19.32059	0.0245802	0.0469241	0.00144916	0.00814406	0.00464388	0.000163532	0.385985	0.373051	0.240964
16	-27.73038	-47.2278	19.49742	0.0245802	0.0129696	0.00126882	0.0162224	0.0211451	0.00517823	0.385985	0.373051	0.240964
17	-30.30748	-48.46269	18.15521	0.0276277	0.0129696	0.00126882	0.0162224	0.0540043	0.0037345	0.0857628	0.489825	0.424412
18	-32.43789	-49.91347	17.47557	0.0369036	0.0129696	0.00126882	0.0162224	0.062179	0.0037345	0.0150945	0.544181	0.440725
19	-33.49619	-52.24841	18.75221	0.00686955	0.0129696	0.00539123	0.00752339	0.0329056	0.0348393	0.125898	0.586695	0.287407
20	-31.5552	-50.45955	18.90435	0.00919388	0.0129696	0.000310048	0.0063739	0.0329056	0.0348393	0.107307	0.647725	0.244968
21	-34.11744	-48.58308	14.46564	0.0139275	0.0129696	0.000310048	0.0063739	0.0970782	0.0799023	0.335383	0.627609	0.037008
22	-31.15216	-48.34596	17.19381	0.0139275	0.0129696	0.00611632	0.0047371	0.0970782	0.00568382	0.335383	0.627609	0.037008
23	-27.39801	-47.90468	20.50668	0.0139275	0.0129696	0.00611632	0.00834865	0.0084047	0.00568382	0.750652	0.182943	0.0664047
24	-27.31602	-46.68003	19.364	0.0200881	0.0443009	0.00611632	0.000196372	0.0084047	0.00568382	0.786209	0.144241	0.0695501
25	-28.42641	-47.81191	19.38549	0.0185264	0.0443009	0.00611632	0.0012063	0.0084047	0.00568382	0.349028	0.0759201	0.575052
26	-31.98189	-48.7902	16.80831	0.0185264	0.0443009	0.00611632	0.0105962	0.0084047	0.0624662	0.264214	0.230791	0.504995
27	-31.90588	-49.22199	17.31611	0.0159237	0.0443009	0.00611632	0.0143795	0.0084047	0.0482472	0.368014	0.563759	0.0682268
28	-32.19255	-49.17673	16.98418	0.0159237	0.0443009	0.0153324	0.0123987	0.00969227	0.0482472	0.785779	0.119327	0.0948931
29	-33.32544	-52.98205	19.65661	0.00584102	0.0236787	0.0149469	0.0123987	0.00969227	0.0107196	0.586129	0.275948	0.137923
30	-28.30746	-47.58049	19.27303	0.0233835	0.0171827	0.0149469	0.00874225	0.00969227	0.0131784	0.440383	0.45599	0.103627
31	-31.12723	-50.54441	19.41718	0.0134886	0.0171827	0.0149469	0.0149359	0.00969227	0.0131784	0.229054	0.643167	0.127779
32	-34.47474	-53.52974	19.055	0.00920873	0.0140662	0.0359603	0.0149359	0.00969227	0.00886067	0.851724	0.0897507	0.058525
33	-29.57885	-50.13649	20.55763	0.00920873	0.0163302	0.0102297	0.000929997	0.00969227	0.00775139	0.207092	0.717941	0.0749668
34	-31.77257	-48.68054	16.90796	0.0118961	0.0163302	0.012349	0.00218945	0.0794684	0.0256189	0.38916	0.553088	0.0577529
35	-30.97794	-48.9191	17.94116	0.00947555	0.0122587	0.000351769	0.00288537	0.0794684	0.0168837	0.38916	0.553088	0.0577529
36	-32.55211	-49.31554	16.76342	0.0532319	0.0122587	0.0292899	0.00288537	0.0370136	0.0168837	0.431076	0.3486	0.220324
37	-36.85492	-53.03606	16.18114	0.0532319	0.00626837	0.0169447	0.0379069	0.00354085	0.0486212	0.654896	0.211458	0.133646
38	-32.34172	-50.87864	18.53691	0.0217988	0.011605	0.0169447	0.0379069	0.0158327	0.00193858	0.934907	0.039885	0.0252083
39	-29.76783	-47.32664	17.55881	0.0353145	0.0132074	0.0101039	0.014484	0.0416554	0.0163754	0.614313	0.236324	0.149363
40	-33.83278	-52.23544	18.40266	0.0172803	0.0132074	0.0101039	0.0136287	0.0361698	0.0190838	0.00852264	0.280998	0.710479
41	-30.34406	-48.34873	18.00467	0.0169732	0.0237335	0.0101039	0.0136287	0.0361698	0.0190838	0.323489	0.10772	0.568791
42	-31.03437	-48.44953	17.41516	0.0359668	0.0237335	0.0101039	0.0136287	0.0323125	0.0190838	0.125949	0.616539	0.257512
43	-33.00188	-50.56726	17.56538	0.0592307	0.0237335	0.0111362	0.0136287	0.00415911	0.0190838	0.125949	0.616539	0.257512
44	-31.10684	-48.49096	17.38412	0.0592307	0.0237335	0.0017573	0.0136287	0.0109057	0.0263703	0.475875	0.369708	0.154417
45	-36.19017	-51.75117	15.561	0.0592307	0.0388183	0.0017573	0.0157142	0.040546	0.0263703	0.0378725	0.866865	0.0952628
46	-42.10684	-55.22682	13.11997	0.0592307	0.0388183	0.0482973	0.0157142	0.040546	0.0425066	0.0345721	0.791323	0.174105
47	-33.92212	-51.24737	17.32525	0.0592307	0.0111896	0.0326607	0.0157142	0.0146306	0.00371173	0.476732	0.144348	0.37892
48	-40.1288	-56.21149	16.08269	0.0592307	0.0139624	0.0326607	0.0448458	0.0146306	0.00371173	0.0432384	0.286024	0.670738
49	-31.62847	-52.04942	20.42095	0.00918569	0.0139624	0.0113606	0.0139789	0.00545251	0.00371173	0.244548	0.0128428	0.74261
50	-30.37329	-47.46189	17.0886	0.0418232	0.0133173	0.0113606	0.0109816	0.053085	0.0126463	0.497225	0.0261124	0.476663
51	-29.61735	-47.25461	17.63726	0.0311782	0.00987484	0.0113606	0.0109816	0.053085	0.0126463	0.849134	0.0984795	0.0523869
52	-26.99926	-47.43367	20.43441	0.0162798	0.00987484	0.00866723	0.000336404	0.0188982	0.00324994	0.551005	0.150472	0.298523
53	-25.67331	-44.52914	18.85583	0.0357208	0.0194305	0.00220204	0.000336404	0.0362546	0.00389384	0.565351	0.283895	0.150753
54	-25.71503	-44.40452	18.6895	0.0378248	0.0194305	0.00220204	0.00250323	0.0362546	0.00389384	0.88591	0.045273	0.0688169
55	-28.2658	-46.0255	17.75971	0.0307452	0.027623	0.00220204	0.0155475	0.0362546	0.0136102	0.782523	0.141466	0.0760111
56	-32.37085	-50.82684	18.45599	0.0307452	0.00287322	0.0119253	0.0108953	0.0362546	0.0154108	0.710903	0.220043	0.0690542
57	-28.9505	-47.75982	18.80932	0.0308142	0.0200049	0.0168026	0.0108953	0.0181934	0.00232194	0.31534	0.640394	0.0442659
58	-32.21479	-49.83897	17.62418	0.0399546	0.0324117	0.0168026	0.0119994	0.00293884	0.0253552	0.125009	0.695834	0.179157
59	-31.75456	-47.17863	15.42407	0.0399546	0.018103	0.0168026	0.000639318	0.0850981	0.0253552	0.311148	0.665829	0.0230226
60	-30.39846	-48.74979	18.35133	0.0399546	0.00692746	0.0168026	0.00597096	0.0157811	0.0253552	0.799587	0.0978169	0.102596
61	-31.29856	-50.48781	19.18926	0.0325884	0.00649998	0.00934674	0.0142067	0.00127987	0.0253552	0.246881	0.0109873	0.742132
62	-36.56178	-55.06107	18.49929	0.0325884	0.00254834	0.0316123	0.0136088	0.00127987	0.0253552	0.36404	0.574981	0.0609792
63	-36.17771	-52.54679	16.36907	0.0516225	0.0102439	0.0316123	0.0348203	0.0212799	0.0121098	0.492265	0.0293269	0.478408
64	-39.28103	-52.95379	13.67275	0.0516225	0.00889091	0.0292529	0.0348203	0.0483633	0.0579699	0.513653	0.0306011	0.455746
65	-32.44952	-49.32951	16.87999	0.0516225	0.00889091	0.00677197	0.0121925	0.0111224	0.0579699	0.696336	0.0543487	0.249315
66	-36.0261	-48.48347	12.45737	0.0316815	0.0640571	0.00677197	0.0121925	0.0894535	0.0579699	0.696336	0.0543487	0.249315
67	-34.65144	-49.1879	14.53646	0.0316815	0.0640571	0.00908428	0.0121925	0.0894535	0.00227429	0.481354	0.237237	0.281408
68	-33.34419	-52.22969	18.8855	0.0316815	0.00497424	0.0210751	0.0121925	0.0270879	6.51414e-05	0.076965	0.38702	0.536015
69	-34.89167	-53.59991	18.70824	0.0316815	0.00276385	0.0210751	0.0121925	0.020643	0.0132718	0.138222	0.695055	0.166723
70	-32.50692	-52.01585	19.50893	0.0316815	0.00276385	0.0210751	0.00411634	0.020643	0.000789111	0.357595	0.279018	0.363387
71	-29.93755	-50.075	20.13745	0.023414	0.00401312	0.00928647	0.00678537	0.020643	0.000789111	0.396524	0.309392	0.294084
72	-34.02892	-51.77139	17.74246	0.0183173	0.0348033	0.00928647	0.042586	0.020643	0.000789111	0.578329	0.312302	0.109369
73	-33.42215	-50.86716	17.445	0.0183173	0.0348033	0.00321734	0.042586	0.020643	0.0144958	0.594063	0.320798	0.0851386
74	-31.04051	-49.02964	17.98914	0.0183173	0.0348033	0.008933	0.022899	0.020643	0.0144958	0.645792	0.0174029	0.336806
75	-28.8517	-46.8754	18.0237	0.0511331	0.0126964	0.008933	0.00303909	0.0289068	0.0144958	0.717158	0.0138965	0.268946
76	-32.82057	-48.97529	16.15472	0.0511331	0.0126964	0.0283859	0.00303909	0.0265072	0.0454307	0.806622	0.00984719	0.183531
77	-28.52724	-47.1586	18.63136	0.0289414	0.0126964	0.0129918	0.012105	0.021665	0.0152021	0.843257	0.00798169	0.148762
78	-28.35275	-47.6977	19.34494	0.0357667	0.00959601	0.0051187	0.0176939	0.0156965	0.0014078	0.621782	0.0192596	0.358958
79	-28.76496	-48.82091	20.05595	0.0357667	0.00959601	0.00105613	0.00983711	0.0097745	0.000993191	0.0680773	0.0477872	0.884136
80	-29.05174	-49.04417	19.99244	0.0357667	0.00959601	0.00324159	0.00983711	0.00921985	0.000993191	0.0680773	0.0477872	0.884136
81	-26.92333	-44.9514	18.02807	0.0236418	0.0357786	0.00324159	0.000554695	0.0360408	0.0198343	0.80845	0.0682955	0.123255
82	-27.55294	-46.23231	18.67937	0.0236418	0.0357786	0.00324159	0.0035378	0.00684755	0.0293215	0.467582	0.461132	0.0712868
83	-28.18371	-49.05231	20.86861	0.0236418	0.00459731	0.00324159	0.0035378	0.00684755	0.00429164	0.432672	0.482075	0.0852527
84	-28.28463	-47.72116	19.43653	0.0236418	0.0359186	0.00324159	0.00205475	0.0137797	0.00429164	0.0777009	0.819344	0.102955
85	-36.47701	-53.31262	16.8356	0.0236418	0.0140695	0.0157035	0.0530756	0.0389279	0.00429164	0.212748	0.667847	0.119405
86	-42.57983	-57.86643	15.28661	0.0599326	0.00587399	0.0453163	0.0530756	0.0209922	0.00429164	0.0942658	0.423237	0.482497
87	-43.49387	-56.41026	12.9164	0.0599326	0.00587399	0.0453163	0.0530756	0.0209922	0.0651496	0.641002	0.314149	0.0448493
88	-33.52274	-51.21046	17.68773	0.044615	0.00666107	0.0453163	0.00554717	0.0209922	0.00469889	0.730484	0.218406	0.0511101
89	-29.18947	-48.52037	19.33089	0.0501973	0.00666107	0.00218464	0.0046545	0.00637457	0.0155683	0.57679	0.382854	0.0403565
90	-32.76929	-47.61854	14.84925	0.0453773	0.0548037	0.00218464	0.0046545	0.0751291	0.0185626	0.478304	0.471948	0.049748
91	-29.99176	-48.46422	18.47246	0.0153432	0.0469378	0.00218464	0.0057654	0.0188878	0.0185626	0.310189	0.413755	0.276056
92	-29.29387	-47.26336	17.9695	0.0316853	0.0469378	0.00218464	0.00233764	0.0188878	0.0185626	0.270706	0.488377	0.240918
93	-35.48435	-54.30048	18.81613	0.00414294	0.0628209	0.00422439	0.00233764	0.00676903	0.0185626	0.592532	0.3774	0.030068
94	-31.75076	-51.92399	20.17323	0.00414294	0.0207041	0.00422439	0.00233764	0.0140407	0.0185626	0.592532	0.3774	0.030068
95	-30.61564	-48.7766	18.16096	0.0140431	0.0340239	0.0184861	0.00233764	0.0282266	0.0185626	0.359316	0.363634	0.27705
96	-32.83485	-51.69406	18.85921	0.00447008	0.0227475	0.000598248	0.00233764	0.0490354	0.0185626	0.234583	0.237403	0.528014
97	-38.15902	-55.37866	17.21964	0.00447008	0.0227475	0.0117351	0.0332987	0.0490354	0.0185626	0.905012	0.0276428	0.0673448
