Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]
46	-174.6048	-177.3407	2.735896	0.01847924	0.01847924	0.01847924	0.01847924	0.01847924	0.01847924	0.01847924	0.01847924	0.01847924	0.01847924	0.01847924	0.01847924	0.01847924
47	-177.4882	-179.4504	1.962218	0.02602863	0.02602863	0.02602863	0.02602863	0.02602863	0.02602863	0.02602863	0.02602863	0.02602863	0.02602863	0.02602863	0.02602863	0.02602863
48	-174.7467	-177.3566	2.609893	0.01970875	0.01970875	0.01970875	0.01970875	0.01970875	0.01970875	0.01970875	0.01970875	0.01970875	0.01970875	0.01970875	0.01970875	0.01970875
49	-174.8884	-177.4301	2.541681	0.02037435	0.02037435	0.02037435	0.02037435	0.02037435	0.02037435	0.02037435	0.02037435	0.02037435	0.02037435	0.02037435	0.02037435	0.02037435
50	-174.6019	-177.4113	2.809426	0.01776175	0.01776175	0.01776175	0.01776175	0.01776175	0.01776175	0.01776175	0.01776175	0.01776175	0.01776175	0.01776175	0.01776175	0.01776175
51	-174.883	-177.427	2.543935	0.02035235	0.02035235	0.02035235	0.02035235	0.02035235	0.02035235	0.02035235	0.02035235	0.02035235	0.02035235	0.02035235	0.02035235	0.02035235
52	-174.6237	-177.4686	2.844934	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527
53	-174.6237	-177.4686	2.844934	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527
54	-174.6237	-177.4686	2.844934	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527	0.01741527
55	-176.4395	-178.5846	2.145149	0.02424362	0.02424362	0.02424362	0.02424362	0.02424362	0.02424362	0.02424362	0.02424362	0.02424362	0.02424362	0.02424362	0.02424362	0.02424362
56	-176.4395	-178.5846	2.145149	0.02424362	0.02424362	0.02424362	0.02424362	0.02424362	0.02424362	0.02424362	0.02424362	0.02424362	0.02424362	0.02424362	0.02424362	0.02424362
57	-174.7438	-177.6744	2.93063	0.01657907	0.01657907	0.01657907	0.01657907	0.01657907	0.01657907	0.01657907	0.01657907	0.01657907	0.01657907	0.01657907	0.01657907	0.01657907
58	-174.5978	-177.3944	2.79657	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872
59	-174.5978	-177.3944	2.79657	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872
60	-174.5978	-177.3944	2.79657	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872	0.0178872
61	-174.7264	-177.648	2.921604	0.01666714	0.01666714	0.01666714	0.01666714	0.01666714	0.01666714	0.01666714	0.01666714	0.01666714	0.01666714	0.01666714	0.01666714	0.01666714
62	-174.7593	-177.6976	2.938242	0.01650479	0.01650479	0.01650479	0.01650479	0.01650479	0.01650479	0.01650479	0.01650479	0.01650479	0.01650479	0.01650479	0.01650479	0.01650479
63	-175.3106	-178.4127	3.102105	0.01490585	0.01490585	0.01490585	0.01490585	0.01490585	0.01490585	0.01490585	0.01490585	0.01490585	0.01490585	0.01490585	0.01490585	0.01490585
64	-174.6806	-177.5747	2.894144	0.01693509	0.01693509	0.01693509	0.01693509	0.01693509	0.01693509	0.01693509	0.01693509	0.01693509	0.01693509	0.01693509	0.01693509	0.01693509
65	-175.3263	-177.722	2.395669	0.0217991	0.0217991	0.0217991	0.0217991	0.0217991	0.0217991	0.0217991	0.0217991	0.0217991	0.0217991	0.0217991	0.0217991	0.0217991
66	-174.6036	-177.4171	2.813488	0.01772211	0.01772211	0.01772211	0.01772211	0.01772211	0.01772211	0.01772211	0.01772211	0.01772211	0.01772211	0.01772211	0.01772211	0.01772211
67	-174.5964	-177.386	2.789571	0.01795549	0.01795549	0.01795549	0.01795549	0.01795549	0.01795549	0.01795549	0.01795549	0.01795549	0.01795549	0.01795549	0.01795549	0.01795549
68	-174.5964	-177.386	2.789571	0.01795549	0.01795549	0.01795549	0.01795549	0.01795549	0.01795549	0.01795549	0.01795549	0.01795549	0.01795549	0.01795549	0.01795549	0.01795549
69	-175.2254	-177.6502	2.424769	0.02151516	0.02151516	0.02151516	0.02151516	0.02151516	0.02151516	0.02151516	0.02151516	0.02151516	0.02151516	0.02151516	0.02151516	0.02151516
70	-175.2254	-177.6502	2.424769	0.02151516	0.02151516	0.02151516	0.02151516	0.02151516	0.02151516	0.02151516	0.02151516	0.02151516	0.02151516	0.02151516	0.02151516	0.02151516
71	-175.5426	-177.8812	2.33861	0.02235588	0.02235588	0.02235588	0.02235588	0.02235588	0.02235588	0.02235588	0.02235588	0.02235588	0.02235588	0.02235588	0.02235588	0.02235588
72	-175.3282	-177.7234	2.395133	0.02180433	0.02180433	0.02180433	0.02180433	0.02180433	0.02180433	0.02180433	0.02180433	0.02180433	0.02180433	0.02180433	0.02180433	0.02180433
73	-175.3282	-177.7234	2.395133	0.02180433	0.02180433	0.02180433	0.02180433	0.02180433	0.02180433	0.02180433	0.02180433	0.02180433	0.02180433	0.02180433	0.02180433	0.02180433
74	-175.6413	-177.9557	2.31442	0.02259191	0.02259191	0.02259191	0.02259191	0.02259191	0.02259191	0.02259191	0.02259191	0.02259191	0.02259191	0.02259191	0.02259191	0.02259191
75	-174.6166	-177.3319	2.715265	0.01868056	0.01868056	0.01868056	0.01868056	0.01868056	0.01868056	0.01868056	0.01868056	0.01868056	0.01868056	0.01868056	0.01868056	0.01868056
76	-174.6166	-177.3319	2.715265	0.01868056	0.01868056	0.01868056	0.01868056	0.01868056	0.01868056	0.01868056	0.01868056	0.01868056	0.01868056	0.01868056	0.01868056	0.01868056
77	-174.6139	-177.3333	2.719399	0.01864021	0.01864021	0.01864021	0.01864021	0.01864021	0.01864021	0.01864021	0.01864021	0.01864021	0.01864021	0.01864021	0.01864021	0.01864021
78	-174.6139	-177.3333	2.719399	0.01864021	0.01864021	0.01864021	0.01864021	0.01864021	0.01864021	0.01864021	0.01864021	0.01864021	0.01864021	0.01864021	0.01864021	0.01864021
79	-175.4678	-178.6012	3.133426	0.01460023	0.01460023	0.01460023	0.01460023	0.01460023	0.01460023	0.01460023	0.01460023	0.01460023	0.01460023	0.01460023	0.01460023	0.01460023
80	-175.0081	-177.5035	2.49543	0.02082565	0.02082565	0.02082565	0.02082565	0.02082565	0.02082565	0.02082565	0.02082565	0.02082565	0.02082565	0.02082565	0.02082565	0.02082565
81	-174.7705	-177.714	2.943482	0.01645366	0.01645366	0.01645366	0.01645366	0.01645366	0.01645366	0.01645366	0.01645366	0.01645366	0.01645366	0.01645366	0.01645366	0.01645366
82	-175.8388	-178.1075	2.268696	0.02303808	0.02303808	0.02303808	0.02303808	0.02303808	0.02303808	0.02303808	0.02303808	0.02303808	0.02303808	0.02303808	0.02303808	0.02303808
83	-174.8945	-177.4336	2.539137	0.02039917	0.02039917	0.02039917	0.02039917	0.02039917	0.02039917	0.02039917	0.02039917	0.02039917	0.02039917	0.02039917	0.02039917	0.02039917
84	-174.8945	-177.4336	2.539137	0.02039917	0.02039917	0.02039917	0.02039917	0.02039917	0.02039917	0.02039917	0.02039917	0.02039917	0.02039917	0.02039917	0.02039917	0.02039917
85	-174.6736	-177.3314	2.657739	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188
86	-174.6736	-177.3314	2.657739	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188
87	-174.6736	-177.3314	2.657739	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188	0.01924188
88	-175.2078	-178.2872	3.079394	0.01512746	0.01512746	0.01512746	0.01512746	0.01512746	0.01512746	0.01512746	0.01512746	0.01512746	0.01512746	0.01512746	0.01512746	0.01512746
89	-175.7349	-178.0272	2.292348	0.02280729	0.02280729	0.02280729	0.02280729	0.02280729	0.02280729	0.02280729	0.02280729	0.02280729	0.02280729	0.02280729	0.02280729	0.02280729
90	-176.1333	-178.339	2.205697	0.02365282	0.02365282	0.02365282	0.02365282	0.02365282	0.02365282	0.02365282	0.02365282	0.02365282	0.02365282	0.02365282	0.02365282	0.02365282
91	-174.6239	-177.3293	2.705402	0.01877679	0.01877679	0.01877679	0.01877679	0.01877679	0.01877679	0.01877679	0.01877679	0.01877679	0.01877679	0.01877679	0.01877679	0.01877679
92	-174.6475	-177.5165	2.869003	0.01718041	0.01718041	0.01718041	0.01718041	0.01718041	0.01718041	0.01718041	0.01718041	0.01718041	0.01718041	0.01718041	0.01718041	0.01718041
93	-174.7733	-177.3686	2.595334	0.01985082	0.01985082	0.01985082	0.01985082	0.01985082	0.01985082	0.01985082	0.01985082	0.01985082	0.01985082	0.01985082	0.01985082	0.01985082
94	-174.72	-177.3458	2.625712	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439
95	-174.72	-177.3458	2.625712	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439
96	-174.72	-177.3458	2.625712	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439	0.01955439
97	-174.7919	-177.3777	2.585762	0.01994421	0.01994421	0.01994421	0.01994421	0.01994421	0.01994421	0.01994421	0.01994421	0.01994421	0.01994421	0.01994421	0.01994421	0.01994421
98	-174.7919	-177.3777	2.585762	0.01994421	0.01994421	0.01994421	0.01994421	0.01994421	0.01994421	0.01994421	0.01994421	0.01994421	0.01994421	0.01994421	0.01994421	0.01994421
99	-174.868	-177.4184	2.550355	0.02028971	0.02028971	0.02028971	0.02028971	0.02028971	0.02028971	0.02028971	0.02028971	0.02028971	0.02028971	0.02028971	0.02028971	0.02028971
100	-175.3686	-178.4827	3.114089	0.01478891	0.01478891	0.01478891	0.01478891	0.01478891	0.01478891	0.01478891	0.01478891	0.01478891	0.01478891	0.01478891	0.01478891	0.01478891
101	-175.3686	-178.4827	3.114089	0.01478891	0.01478891	0.01478891	0.01478891	0.01478891	0.01478891	0.01478891	0.01478891	0.01478891	0.01478891	0.01478891	0.01478891	0.01478891
102	-175.9002	-179.1056	3.205389	0.01389803	0.01389803	0.01389803	0.01389803	0.01389803	0.01389803	0.01389803	0.01389803	0.01389803	0.01389803	0.01389803	0.01389803	0.01389803
103	-174.7065	-177.3409	2.634366	0.01946995	0.01946995	0.01946995	0.01946995	0.01946995	0.01946995	0.01946995	0.01946995	0.01946995	0.01946995	0.01946995	0.01946995	0.01946995
104	-174.6107	-177.4378	2.827039	0.01758989	0.01758989	0.01758989	0.01758989	0.01758989	0.01758989	0.01758989	0.01758989	0.01758989	0.01758989	0.01758989	0.01758989	0.01758989
105	-174.8261	-177.3953	2.569188	0.02010594	0.02010594	0.02010594	0.02010594	0.02010594	0.02010594	0.02010594	0.02010594	0.02010594	0.02010594	0.02010594	0.02010594	0.02010594
106	-174.8261	-177.3953	2.569188	0.02010594	0.02010594	0.02010594	0.02010594	0.02010594	0.02010594	0.02010594	0.02010594	0.02010594	0.02010594	0.02010594	0.02010594	0.02010594
107	-176.4387	-179.7157	3.277047	0.0131988	0.0131988	0.0131988	0.0131988	0.0131988	0.0131988	0.0131988	0.0131988	0.0131988	0.0131988	0.0131988	0.0131988	0.0131988
108	-176.7415	-180.0532	3.311703	0.01286064	0.01286064	0.01286064	0.01286064	0.01286064	0.01286064	0.01286064	0.01286064	0.01286064	0.01286064	0.01286064	0.01286064	0.01286064
109	-176.7415	-180.0532	3.311703	0.01286064	0.01286064	0.01286064	0.01286064	0.01286064	0.01286064	0.01286064	0.01286064	0.01286064	0.01286064	0.01286064	0.01286064	0.01286064
110	-175.1569	-178.2243	3.067362	0.01524486	0.01524486	0.01524486	0.01524486	0.01524486	0.01524486	0.01524486	0.01524486	0.01524486	0.01524486	0.01524486	0.01524486	0.01524486
111	-175.1569	-178.2243	3.067362	0.01524486	0.01524486	0.01524486	0.01524486	0.01524486	0.01524486	0.01524486	0.01524486	0.01524486	0.01524486	0.01524486	0.01524486	0.01524486
112	-175.694	-178.8672	3.173199	0.01421213	0.01421213	0.01421213	0.01421213	0.01421213	0.01421213	0.01421213	0.01421213	0.01421213	0.01421213	0.01421213	0.01421213	0.01421213
113	-174.6975	-177.6026	2.905051	0.01682866	0.01682866	0.01682866	0.01682866	0.01682866	0.01682866	0.01682866	0.01682866	0.01682866	0.01682866	0.01682866	0.01682866	0.01682866
114	-175.7409	-178.0319	2.290949	0.02282094	0.02282094	0.02282094	0.02282094	0.02282094	0.02282094	0.02282094	0.02282094	0.02282094	0.02282094	0.02282094	0.02282094	0.02282094
115	-174.6542	-177.328	2.673874	0.01908444	0.01908444	0.01908444	0.01908444	0.01908444	0.01908444	0.01908444	0.01908444	0.01908444	0.01908444	0.01908444	0.01908444	0.01908444
116	-175.1361	-178.1984	3.062253	0.01529472	0.01529472	0.01529472	0.01529472	0.01529472	0.01529472	0.01529472	0.01529472	0.01529472	0.01529472	0.01529472	0.01529472	0.01529472
117	-175.1137	-177.5731	2.459457	0.02117667	0.02117667	0.02117667	0.02117667	0.02117667	0.02117667	0.02117667	0.02117667	0.02117667	0.02117667	0.02117667	0.02117667	0.02117667
118	-175.1137	-177.5731	2.459457	0.02117667	0.02117667	0.02117667	0.02117667	0.02117667	0.02117667	0.02117667	0.02117667	0.02117667	0.02117667	0.02117667	0.02117667	0.02117667
119	-174.803	-177.3832	2.580268	0.01999783	0.01999783	0.01999783	0.01999783	0.01999783	0.01999783	0.01999783	0.01999783	0.01999783	0.01999783	0.01999783	0.01999783	0.01999783
120	-174.827	-177.3958	2.568767	0.02011005	0.02011005	0.02011005	0.02011005	0.02011005	0.02011005	0.02011005	0.02011005	0.02011005	0.02011005	0.02011005	0.02011005	0.02011005
121	-174.827	-177.3958	2.568767	0.02011005	0.02011005	0.02011005	0.02011005	0.02011005	0.02011005	0.02011005	0.02011005	0.02011005	0.02011005	0.02011005	0.02011005	0.02011005
122	-175.11	-177.5707	2.460641	0.02116512	0.02116512	0.02116512	0.02116512	0.02116512	0.02116512	0.02116512	0.02116512	0.02116512	0.02116512	0.02116512	0.02116512	0.02116512
123	-175.6635	-177.9726	2.309097	0.02264385	0.02264385	0.02264385	0.02264385	0.02264385	0.02264385	0.02264385	0.02264385	0.02264385	0.02264385	0.02264385	0.02264385	0.02264385
124	-174.6155	-177.3324	2.716855	0.01866504	0.01866504	0.01866504	0.01866504	0.01866504	0.01866504	0.01866504	0.01866504	0.01866504	0.01866504	0.01866504	0.01866504	0.01866504
125	-174.6355	-177.4933	2.857779	0.01728993	0.01728993	0.01728993	0.01728993	0.01728993	0.01728993	0.01728993	0.01728993	0.01728993	0.01728993	0.01728993	0.01728993	0.01728993
126	-174.5977	-177.3936	2.795904	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937
127	-174.5977	-177.3936	2.795904	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937
128	-174.5977	-177.3936	2.795904	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937	0.0178937
129	-174.8277	-177.3961	2.568457	0.02011308	0.02011308	0.02011308	0.02011308	0.02011308	0.02011308	0.02011308	0.02011308	0.02011308	0.02011308	0.02011308	0.02011308	0.02011308
130	-174.5966	-177.3869	2.790357	0.01794782	0.01794782	0.01794782	0.01794782	0.01794782	0.01794782	0.01794782	0.01794782	0.01794782	0.01794782	0.01794782	0.01794782	0.01794782
131	-175.0753	-177.5475	2.472104	0.02105327	0.02105327	0.02105327	0.02105327	0.02105327	0.02105327	0.02105327	0.02105327	0.02105327	0.02105327	0.02105327	0.02105327	0.02105327
132	-175.0753	-177.5475	2.472104	0.02105327	0.02105327	0.02105327	0.02105327	0.02105327	0.02105327	0.02105327	0.02105327	0.02105327	0.02105327	0.02105327	0.02105327	0.02105327
133	-174.611	-177.4384	2.827437	0.017586	0.017586	0.017586	0.017586	0.017586	0.017586	0.017586	0.017586	0.017586	0.017586	0.017586	0.017586	0.017586
134	-174.611	-177.4384	2.827437	0.017586	0.017586	0.017586	0.017586	0.017586	0.017586	0.017586	0.017586	0.017586	0.017586	0.017586	0.017586	0.017586
135	-177.0957	-179.1229	2.027184	0.02539471	0.02539471	0.02539471	0.02539471	0.02539471	0.02539471	0.02539471	0.02539471	0.02539471	0.02539471	0.02539471	0.02539471	0.02539471
136	-174.9614	-177.474	2.512653	0.0206576	0.0206576	0.0206576	0.0206576	0.0206576	0.0206576	0.0206576	0.0206576	0.0206576	0.0206576	0.0206576	0.0206576	0.0206576
137	-174.6943	-177.5974	2.903079	0.0168479	0.0168479	0.0168479	0.0168479	0.0168479	0.0168479	0.0168479	0.0168479	0.0168479	0.0168479	0.0168479	0.0168479	0.0168479
138	-175.0671	-177.542	2.47489	0.02102608	0.02102608	0.02102608	0.02102608	0.02102608	0.02102608	0.02102608	0.02102608	0.02102608	0.02102608	0.02102608	0.02102608	0.02102608
139	-175.2264	-177.6509	2.424463	0.02151814	0.02151814	0.02151814	0.02151814	0.02151814	0.02151814	0.02151814	0.02151814	0.02151814	0.02151814	0.02151814	0.02151814	0.02151814
140	-175.1222	-177.5789	2.456687	0.0212037	0.0212037	0.0212037	0.0212037	0.0212037	0.0212037	0.0212037	0.0212037	0.0212037	0.0212037	0.0212037	0.0212037	0.0212037
141	-174.829	-177.3969	2.567824	0.02011926	0.02011926	0.02011926	0.02011926	0.02011926	0.02011926	0.02011926	0.02011926	0.02011926	0.02011926	0.02011926	0.02011926	0.02011926
142	-174.829	-177.3969	2.567824	0.02011926	0.02011926	0.02011926	0.02011926	0.02011926	0.02011926	0.02011926	0.02011926	0.02011926	0.02011926	0.02011926	0.02011926	0.02011926
