Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]	rf[1]	rf[2]	rf[3]	rf[4]
10	-128.4051	-170.9195	42.51444	0.002080201	0.009321513	0.004194395	0.001613001	0.00528002	0.002009445	0.03846021	0.01150377	0.03278537	0.005915989	0.008116023	0.02346314	0.311348	0.0671578	0.480337	0.141157
11	-127.2424	-167.8325	40.59017	0.001345997	0.01133375	0.01399263	0.002055658	0.007057711	0.001642806	0.03274978	0.01875479	0.02927788	0.003847202	0.01286911	0.02859244	0.0806544	0.0173971	0.865382	0.0365665
12	-129.7361	-166.1866	36.45047	0.0007648938	0.01930031	0.01123636	0.006633047	0.01900689	0.002814965	0.03274978	0.01600689	0.03249361	0.002441526	0.01736356	0.04310222	0.0818198	0.00319912	0.877886	0.0370948
13	-132.8765	-165.288	32.41145	0.0005059257	0.02551431	0.01633359	0.007576585	0.01241245	0.003735814	0.04601372	0.01509415	0.02706714	0.00460524	0.01904287	0.06542417	0.0817358	0.00422235	0.876985	0.0370567
14	-130.6487	-165.7968	35.14808	0.0003530593	0.02551431	0.01258555	0.01231747	0.01241245	0.003330931	0.03428931	0.01509415	0.02693783	0.006574066	0.03122583	0.03598751	0.0580764	0.00300014	0.623131	0.315792
15	-132.297	-165.277	32.98002	0.000354436	0.02551431	0.0154128	0.02149653	0.01202846	0.002427396	0.02824774	0.01819004	0.01967315	0.01309176	0.03504447	0.04629689	0.0580764	0.00300014	0.623131	0.315792
16	-130.7573	-164.9924	34.23517	0.0001705592	0.01894944	0.01420573	0.01424779	0.006651027	0.004194585	0.02835969	0.01819004	0.01967315	0.01954713	0.03504447	0.04629689	0.0789662	0.00407927	0.487573	0.429382
17	-130.8387	-166.3751	35.53639	0.0001630159	0.01894944	0.01376206	0.01305167	0.002423425	0.006010841	0.01827019	0.01819004	0.01781825	0.02653781	0.03504447	0.04261228	0.0916168	0.0187587	0.565683	0.323941
18	-128.4136	-165.5146	37.10108	0.0002365892	0.009817764	0.01051859	0.01094355	0.002423425	0.008398331	0.02572389	0.02029138	0.01195116	0.02188572	0.03163185	0.04374327	0.10004	0.0204833	0.617693	0.261784
19	-128.6635	-166.0022	37.33876	0.0002708729	0.01009127	0.01471713	0.01094355	0.002233614	0.003864172	0.04080234	0.01703153	0.01195116	0.02188572	0.0185699	0.04288507	0.10004	0.0204833	0.617693	0.261784
20	-127.7746	-169.5068	41.73226	0.0007514698	0.01318533	0.01471713	0.01232602	0.002233614	0.007290711	0.01708181	0.01404068	0.005206962	0.0135099	0.01389245	0.03813931	0.10004	0.0204833	0.617693	0.261784
21	-124.925	-166.5352	41.61023	0.0007514698	0.01318533	0.008936213	0.005917873	0.002233614	0.006991432	0.02637226	0.01404068	0.004464614	0.009551358	0.01760734	0.04351403	0.10004	0.0204833	0.617693	0.261784
22	-125.0825	-167.7827	42.7002	0.0004823469	0.01318533	0.01061714	0.003378086	0.0009757434	0.005070164	0.02407647	0.01404068	0.003330548	0.007831676	0.02125822	0.03868402	0.191056	0.0370088	0.29895	0.472985
23	-126.2884	-165.4994	39.21103	0.0003634999	0.01174977	0.01151652	0.002665473	0.001125945	0.009688145	0.03464986	0.01195613	0.002319902	0.00611562	0.0301706	0.05465559	0.271983	0.0571903	0.425579	0.245248
24	-125.5617	-165.9124	40.35076	0.0002683512	0.00637897	0.0092144	0.002639968	0.001287616	0.00934801	0.0400923	0.009312142	0.002571838	0.007395416	0.02269126	0.05465559	0.271983	0.0571903	0.425579	0.245248
25	-125.9417	-166.8225	40.8808	0.0001551276	0.009846124	0.0092144	0.005816872	0.001049438	0.01078015	0.03137198	0.009312142	0.002118038	0.003672678	0.02269126	0.05465559	0.327163	0.0643655	0.313468	0.295004
26	-124.9995	-166.3459	41.34638	0.0001469539	0.009846124	0.01004843	0.00203614	0.0009371603	0.01495971	0.03387145	0.009312142	0.003394185	0.003324199	0.02269126	0.04557302	0.333697	0.0656509	0.319728	0.280925
27	-128.3602	-164.7776	36.41744	0.0001295981	0.01848799	0.00774634	0.00203614	0.001392995	0.01443969	0.03387145	0.009312142	0.003772471	0.002319912	0.03085588	0.07987174	0.342525	0.0647811	0.315491	0.277203
28	-127.5566	-166.7814	39.22474	0.0001223869	0.01318659	0.00774634	0.002151107	0.001985116	0.01443969	0.02200201	0.006653393	0.003772471	0.002580384	0.02233206	0.07987174	0.341314	0.131608	0.304524	0.222554
29	-128.0344	-166.0143	37.97997	0.0001347131	0.01503222	0.003207916	0.002428801	0.001406342	0.01814297	0.0217631	0.008519145	0.005811292	0.007698475	0.02497279	0.07987174	0.254127	0.0980326	0.374296	0.273544
30	-126.4924	-164.4342	37.94179	0.0001347131	0.01571487	0.005055093	0.003028144	0.001443791	0.008510657	0.02088252	0.01004592	0.01049415	0.007826416	0.026354	0.07987174	0.246755	0.124201	0.363436	0.265608
31	-124.1588	-163.7108	39.55194	0.0001053317	0.01006404	0.01023552	0.002881563	0.002025316	0.004833283	0.02393519	0.01428706	0.01049415	0.005741725	0.03228502	0.05676232	0.246755	0.124201	0.363436	0.265608
32	-123.9031	-165.4644	41.56126	0.000109516	0.007346057	0.007753766	0.0009566011	0.000518922	0.01329059	0.02393519	0.01428706	0.01223791	0.007316627	0.01986599	0.04642573	0.214594	0.108013	0.316068	0.361325
33	-124.6981	-165.8976	41.1995	0.0001368825	0.008219986	0.007753766	0.001041847	0.0008164577	0.01312468	0.01658351	0.01192397	0.01031474	0.01180266	0.03059611	0.0452594	0.194725	0.0980126	0.379391	0.327871
34	-123.3615	-163.1833	39.82175	8.682611e-05	0.00811025	0.009565986	0.0009095484	0.001456977	0.007578364	0.03147793	0.0130781	0.01131007	0.007497264	0.02314641	0.05680001	0.192216	0.109638	0.374501	0.323646
35	-122.2798	-164.6338	42.35398	9.349268e-05	0.007631865	0.006933362	0.001122686	0.0010336	0.007232349	0.03147793	0.01157164	0.01234701	0.00693855	0.01726476	0.04266158	0.115366	0.0519795	0.638406	0.194249
36	-124.1424	-166.5899	42.44749	7.379426e-05	0.007340451	0.01543221	0.001122686	0.0010336	0.003972082	0.03147793	0.01157164	0.0183748	0.004628969	0.01726476	0.0331034	0.27238	0.095479	0.43616	0.195981
37	-128.8037	-168.8981	40.09447	7.379426e-05	0.005733129	0.01512681	0.001536986	0.0006509481	0.003984567	0.0431427	0.01570822	0.0269664	0.008167352	0.02487566	0.02239009	0.27718	0.291994	0.3223	0.108526
38	-130.3885	-171.7668	41.37833	6.474648e-05	0.005733129	0.008440833	0.001222626	0.001265433	0.004756158	0.0431427	0.02086628	0.03012882	0.009355669	0.01440028	0.01645234	0.542723	0.136726	0.108054	0.212497
39	-128.5559	-170.9997	42.44373	4.394563e-05	0.005733129	0.008141548	0.001182974	0.001560143	0.005874022	0.02306557	0.01294908	0.03012882	0.01708315	0.01289906	0.0267716	0.444189	0.161202	0.144071	0.250538
40	-126.8948	-169.073	42.17826	4.394563e-05	0.004955505	0.00749554	0.0003347331	0.001560143	0.005618067	0.02359734	0.01294908	0.02263371	0.01920193	0.01772566	0.03190777	0.498999	0.181094	0.161849	0.158058
41	-128.5626	-170.3029	41.74029	7.299004e-05	0.004809545	0.0104041	0.0002356171	0.00202218	0.007418932	0.01789284	0.01793353	0.02263371	0.01920193	0.01776391	0.03190777	0.352497	0.234049	0.209177	0.204277
42	-126.9805	-167.6704	40.68987	5.179557e-05	0.01199752	0.01664263	0.0002028672	0.002134728	0.005187194	0.02586096	0.01793353	0.01410502	0.01920193	0.01776391	0.03146477	0.224129	0.148816	0.398547	0.228507
43	-127.8712	-168.6737	40.80249	5.114941e-05	0.0168237	0.01983702	0.0002363754	0.002789196	0.00478501	0.02156463	0.0174511	0.01925978	0.01172241	0.01776391	0.02916366	0.209873	0.169952	0.406202	0.213973
44	-126.518	-166.1521	39.63406	3.914679e-05	0.01689379	0.0120895	0.0003526632	0.002343343	0.00478501	0.01685877	0.01640862	0.01974465	0.01187394	0.02788007	0.04357967	0.25185	0.203944	0.196137	0.348069
45	-127.5545	-169.0692	41.51471	3.914679e-05	0.0189023	0.01211674	0.000338797	0.003799306	0.004561321	0.01698535	0.01640862	0.01974465	0.005968919	0.02788007	0.02775305	0.226195	0.54968	0.176157	0.0479683
46	-126.9538	-168.5672	41.61343	8.726025e-05	0.0189023	0.01211674	0.0003448256	0.005391408	0.007294313	0.01406891	0.0103285	0.02278892	0.006194387	0.02788007	0.02813734	0.289791	0.292626	0.392047	0.0255363
47	-127.01	-169.0511	42.0411	0.0001208448	0.007653411	0.01211674	0.0004569614	0.005391408	0.01409222	0.01406891	0.007270041	0.02517562	0.009862331	0.02294114	0.03021219	0.193632	0.195526	0.586524	0.0243182
48	-126.4791	-166.8995	40.4204	0.0001349283	0.007620751	0.01211674	0.0007723414	0.005391408	0.02225208	0.0230075	0.009091161	0.02202714	0.009545556	0.02300452	0.03021219	0.175514	0.199919	0.599702	0.0248646
49	-127.3088	-165.6719	38.36313	0.0001911383	0.01368842	0.009692923	0.0009226761	0.005391408	0.01911872	0.0230075	0.0100085	0.02202714	0.02095557	0.03003451	0.03021219	0.0517683	0.0589666	0.881603	0.00766237
50	-127.8537	-166.4929	38.63916	0.0001901003	0.004551999	0.009515992	0.0007225574	0.005391408	0.02135306	0.02703803	0.006258178	0.02202714	0.01986326	0.03024769	0.03539781	0.198101	0.41962	0.327751	0.0545272
51	-127.6326	-164.3805	36.74795	0.0001901003	0.008732036	0.009515992	0.0004421164	0.007713405	0.0186363	0.02342545	0.008795126	0.02229839	0.01986326	0.02353665	0.05786245	0.298904	0.124299	0.494525	0.0822729
52	-127.2682	-166.5565	39.28839	0.0007184964	0.009054965	0.007141747	0.0004421164	0.01117433	0.0186363	0.02342545	0.003980835	0.02054056	0.01986326	0.02353665	0.03770747	0.293051	0.175752	0.391127	0.14007
53	-127.76	-168.7586	40.99858	0.0001791523	0.01315708	0.005359121	0.0006882434	0.01117433	0.01502532	0.02342545	0.003980835	0.02176696	0.01222579	0.01329371	0.03925855	0.406228	0.147616	0.32851	0.117646
54	-129.1093	-165.905	36.79576	0.0002064207	0.01626103	0.003955951	0.0007626957	0.01787566	0.007619988	0.02872877	0.005245661	0.02611599	0.01149758	0.01903648	0.06323851	0.27028	0.432873	0.218572	0.0782749
55	-130.7969	-168.0513	37.25448	0.0001557444	0.03242716	0.003955951	0.001353632	0.0176172	0.009299162	0.02341047	0.004659872	0.02611599	0.01149758	0.01903648	0.04653946	0.244132	0.487741	0.197426	0.070702
56	-128.5629	-167.546	38.98304	0.0001839119	0.02258249	0.003923947	0.0006215176	0.01713216	0.009299162	0.03188914	0.004659872	0.01958407	0.01071919	0.0226543	0.03595197	0.143993	0.618529	0.103808	0.133671
57	-125.5316	-163.0726	37.54102	0.0001823217	0.0187491	0.007558538	0.0005659286	0.01713216	0.006843393	0.02884687	0.004659872	0.01958407	0.009644862	0.02847854	0.05102707	0.10285	0.196478	0.624751	0.0759215
58	-127.0457	-164.0077	36.96201	0.0006313312	0.01256705	0.004551965	0.0005659286	0.02923357	0.004441631	0.04333119	0.0043887	0.01530473	0.007999821	0.02847854	0.04742813	0.101091	0.193119	0.614069	0.0917212
59	-126.2811	-164.5787	38.29758	0.0009140644	0.01256705	0.003683199	0.000540987	0.02923357	0.003089027	0.02274898	0.0043887	0.01530473	0.009678574	0.03631333	0.04742813	0.0538032	0.415592	0.516031	0.0145733
60	-127.1845	-163.223	36.03851	0.001289917	0.008611443	0.008486176	0.0006231148	0.02923357	0.003089027	0.02274898	0.003626126	0.02175379	0.008183891	0.03999295	0.06029486	0.0565045	0.167793	0.760398	0.015305
61	-127.2649	-167.5476	40.28273	0.003582137	0.006743735	0.008486176	0.0006231148	0.02923357	0.004673244	0.02244207	0.003985657	0.01783353	0.006831641	0.02520044	0.03688431	0.203703	0.604906	0.136216	0.0551757
62	-128.8756	-166.1627	37.28708	0.002228245	0.004657048	0.004509017	0.0003190239	0.02923357	0.009053695	0.03147962	0.003959972	0.01783353	0.007375588	0.02520044	0.05990081	0.191163	0.56767	0.189387	0.0517793
63	-126.2932	-164.4723	38.17912	0.001054792	0.006855399	0.00821835	0.000477377	0.02923357	0.005377121	0.03147962	0.002995791	0.01120899	0.005043982	0.02520044	0.05990081	0.227983	0.147199	0.563066	0.0617523
64	-125.3942	-163.8167	38.42249	0.001551327	0.005515766	0.01038273	0.0003896583	0.02006215	0.009387075	0.03365256	0.006857491	0.01120899	0.003015445	0.02464808	0.05800021	0.227983	0.147199	0.563066	0.0617523
65	-125.7091	-164.5929	38.88379	0.001152637	0.005515766	0.01308687	0.0002778723	0.01406025	0.010804	0.03365256	0.01151579	0.01633218	0.005539809	0.02914047	0.039092	0.332381	0.1166	0.446019	0.105
66	-127.2583	-164.4482	37.18993	0.001153231	0.005515766	0.01308687	0.0003416733	0.0112908	0.01212732	0.03365256	0.01953856	0.00825845	0.008467746	0.02914047	0.05412514	0.147881	0.134865	0.580577	0.136677
67	-126.6138	-164.002	37.38811	0.001153231	0.004325962	0.007276285	0.0003217279	0.01875283	0.01212732	0.03365256	0.01128846	0.01794229	0.009373888	0.02303553	0.05551462	0.0982475	0.115907	0.636099	0.149747
68	-126.9259	-167.3666	40.4407	0.0008546041	0.006734814	0.007276285	0.0006834389	0.02036245	0.02025905	0.02286329	0.006642597	0.01794229	0.009373888	0.01890237	0.03308311	0.0982475	0.115907	0.636099	0.149747
69	-127.603	-168.6047	41.00177	0.001061036	0.006664642	0.005081892	0.0006834389	0.01546065	0.01489432	0.02196054	0.007209646	0.02512787	0.009373888	0.01890237	0.03308311	0.171955	0.0858903	0.355136	0.387019
70	-129.4105	-166.5466	37.13609	0.002378566	0.006664642	0.008179319	0.0006834389	0.01546065	0.03835728	0.0351847	0.003883765	0.01752562	0.003503914	0.02457388	0.04082814	0.148307	0.211603	0.306296	0.333795
71	-130.1082	-166.1048	35.99663	0.005112242	0.008808774	0.008179319	0.0008099655	0.009567541	0.03835728	0.0351847	0.003856262	0.02321137	0.003375642	0.03752247	0.03435694	0.0906563	0.129348	0.575955	0.204041
72	-130.7028	-166.9471	36.24431	0.003180726	0.008808774	0.005982777	0.0007867523	0.007012936	0.0359006	0.04677147	0.006173938	0.02492497	0.002925708	0.0291001	0.03435694	0.241874	0.0364809	0.532869	0.188777
73	-128.8021	-165.9913	37.18923	0.0007324085	0.008808774	0.005982777	0.0009643679	0.007201213	0.04185723	0.02971497	0.006173938	0.02492497	0.003005909	0.03150858	0.03583026	0.0750954	0.0407165	0.673494	0.210695
74	-129.4676	-167.6875	38.21995	0.001060118	0.01272876	0.004433107	0.001000066	0.007201213	0.04056303	0.02784259	0.007313824	0.0223047	0.001643852	0.02973119	0.03082538	0.0548757	0.0297534	0.492153	0.423218
75	-131.1269	-165.4668	34.33985	0.0006780131	0.006894156	0.002951278	0.001000066	0.009333128	0.04465502	0.03316767	0.01310032	0.01374718	0.001181151	0.04000409	0.05779697	0.0548757	0.0297534	0.492153	0.423218
76	-130.0208	-163.9699	33.9491	0.0002985145	0.01249556	0.004843138	0.001008862	0.007957501	0.04283471	0.03316767	0.01310032	0.01209133	0.00272325	0.04000409	0.05779697	0.0399248	0.00618171	0.512865	0.441029
77	-129.3497	-166.6369	37.28711	0.0002985145	0.01011455	0.004843138	0.0008737282	0.007957501	0.04283471	0.02324243	0.01548272	0.006520331	0.00419119	0.02237204	0.05701942	0.0359093	0.00555997	0.461282	0.497249
78	-128.7435	-165.8976	37.15411	0.0005463068	0.008587429	0.007723054	0.0006602689	0.01893051	0.02885426	0.01888076	0.01039494	0.008287153	0.003911393	0.03159795	0.05867408	0.0160651	0.00248742	0.360523	0.620925
79	-130.499	-165.3853	34.88632	0.0005463068	0.01422256	0.00852931	0.002089011	0.02286471	0.03130977	0.01947062	0.007468801	0.008287153	0.004213929	0.03159795	0.06857656	0.0104917	0.00275012	0.41459	0.572168
80	-130.5502	-163.1646	32.61439	0.000454545	0.01497088	0.01850696	0.001853047	0.00968759	0.02629617	0.04127971	0.007468801	0.01294609	0.008372792	0.03093263	0.06857656	0.00905789	0.00275411	0.415191	0.572997
81	-129.8751	-164.9628	35.08774	0.0006865307	0.01497088	0.01457081	0.005034156	0.01180954	0.02629617	0.04127971	0.005856826	0.007747392	0.005718015	0.01967761	0.06356368	0.0108226	0.00329068	0.45024	0.535646
82	-127.2144	-164.7214	37.50703	0.0004903259	0.02245103	0.009677936	0.004268037	0.0122144	0.009587152	0.04127971	0.004776219	0.007747392	0.004605246	0.02552594	0.05098093	0.0100136	0.00304471	0.491333	0.495609
83	-124.7423	-166.5625	41.82021	0.0007008285	0.01547381	0.01464923	0.003326383	0.00567529	0.008251537	0.02944027	0.005409065	0.004622113	0.004194472	0.02552594	0.0342483	0.015139	0.0046031	0.742814	0.237444
84	-123.4601	-167.3503	43.8902	0.0004893759	0.01296212	0.009639484	0.001511784	0.003069555	0.008251537	0.023717	0.003666487	0.004868746	0.003368326	0.02552594	0.0342483	0.0462831	0.00473862	0.764684	0.184294
85	-124.9867	-168.5098	43.52312	0.0006414787	0.009130281	0.01522332	0.00126507	0.002897294	0.01524452	0.023717	0.004108433	0.006835936	0.003414149	0.02550831	0.02691481	0.0498735	0.00510622	0.718512	0.226508
86	-126.1203	-169.5155	43.39524	0.0004843543	0.006958098	0.01125109	0.001368177	0.003754717	0.0216651	0.02748709	0.003993443	0.008813747	0.002690041	0.02550831	0.02217427	0.0498735	0.00510622	0.718512	0.226508
87	-126.7247	-167.3092	40.58453	0.0003451549	0.007768786	0.01345221	0.001472098	0.006895292	0.02746444	0.0325618	0.00566287	0.01288366	0.003913485	0.02324902	0.02790596	0.0840967	0.00861011	0.525354	0.381939
88	-128.4396	-164.5885	36.14883	0.0004044122	0.0100444	0.01345221	0.002322757	0.009385358	0.03893159	0.02629576	0.009823568	0.01288366	0.002807133	0.03477286	0.04573369	0.169592	0.00780639	0.476315	0.346287
89	-126.2651	-164.236	37.97092	0.000658588	0.009404127	0.01345221	0.002322757	0.008744126	0.02532136	0.02629576	0.006270691	0.01388176	0.003400722	0.03788552	0.04144016	0.131401	0.00604842	0.594247	0.268304
90	-127.1542	-164.9678	37.81357	0.000658588	0.01484297	0.01156158	0.002322757	0.008251803	0.02744517	0.03851931	0.006465637	0.009270477	0.002579306	0.03229844	0.03639716	0.131401	0.00604842	0.594247	0.268304
91	-128.705	-169.0259	40.32097	0.000658588	0.01719949	0.01156158	0.004013061	0.009050614	0.02023742	0.03885609	0.005015255	0.005952097	0.001765322	0.02536528	0.0264717	0.149545	0.0104562	0.376167	0.463832
92	-126.2628	-166.9389	40.67612	0.0007390084	0.008507419	0.01430596	0.006253888	0.0109295	0.01094901	0.03885609	0.004554338	0.006994233	0.001788675	0.02269873	0.03610412	0.149545	0.0104562	0.376167	0.463832
93	-129.6592	-167.255	37.59581	0.0009818886	0.008507419	0.01766226	0.01155415	0.01285556	0.01599621	0.04890555	0.004554338	0.01154063	0.001740314	0.02269873	0.03574102	0.181529	0.0140691	0.506141	0.29826
94	-127.9198	-164.8888	36.96902	0.0007400421	0.007872257	0.01766226	0.02031507	0.012521	0.007266836	0.03046361	0.007828988	0.009422407	0.001740314	0.03740028	0.04562105	0.0527774	0.0210067	0.480882	0.445334
95	-129.5911	-166.2516	36.6605	0.001206377	0.00609284	0.01766226	0.02031507	0.01378365	0.01209154	0.0268774	0.007566446	0.006263728	0.001158425	0.0260015	0.06284537	0.0537883	0.0282476	0.307954	0.61001
96	-133.0091	-165.76	32.75088	0.001803612	0.005666803	0.01766226	0.03130002	0.01524227	0.01770197	0.04020825	0.007623557	0.006688903	0.00211023	0.02641294	0.06759306	0.060426	0.0317335	0.222551	0.685289
97	-128.9302	-167.4543	38.52416	0.002555081	0.005666803	0.01073847	0.01435984	0.01331112	0.02229856	0.02084579	0.007623557	0.008502339	0.001472488	0.02641294	0.04989241	0.0887103	0.00922426	0.326723	0.575342
98	-131.6708	-167.6776	36.00671	0.002555081	0.004474495	0.02177316	0.01435984	0.008651496	0.02790466	0.02084579	0.007623557	0.01447172	0.0009307929	0.02968459	0.05496903	0.418977	0.0119672	0.423878	0.145179
99	-128.5124	-168.2081	39.69562	0.003177505	0.007090725	0.007375985	0.01629473	0.008651496	0.01837065	0.02084579	0.008083102	0.01447172	0.001036663	0.01741928	0.0494309	0.386745	0.0110465	0.468198	0.13401
100	-129.0762	-169.5377	40.46141	0.002062862	0.006357985	0.006610129	0.01595474	0.006796216	0.02206406	0.02084579	0.008083102	0.004490728	0.001036663	0.02609953	0.04437426	0.450745	0.0709466	0.322122	0.156187
101	-128.9344	-169.0868	40.15238	0.002792534	0.006522151	0.007649144	0.01182355	0.008806938	0.01478032	0.02084579	0.01313828	0.004563317	0.001059482	0.03787285	0.03793718	0.116498	0.0460676	0.574979	0.262456
102	-129.5477	-170.8074	41.2597	0.002750813	0.007752356	0.005350563	0.007593658	0.008865082	0.01478032	0.02084579	0.008457206	0.002800884	0.001979887	0.03787285	0.03793718	0.244971	0.286069	0.197566	0.271394
103	-126.5388	-167.33	40.7912	0.00182111	0.007752356	0.005350563	0.008844053	0.008880031	0.01515626	0.02435785	0.006606077	0.004897533	0.002689005	0.03023303	0.04497026	0.175513	0.204958	0.425084	0.194445
104	-128.0995	-165.8982	37.79872	0.001852413	0.01123904	0.005803843	0.008844053	0.00847966	0.01873581	0.04389841	0.01077612	0.007526602	0.002937229	0.02569467	0.04497026	0.211091	0.115073	0.308925	0.364912
105	-127.9971	-165.0574	37.06033	0.001852413	0.004843923	0.006941133	0.005095409	0.008598387	0.01210145	0.04389841	0.008534347	0.007526602	0.005956904	0.02039338	0.07222082	0.23329	0.127174	0.341413	0.298123
106	-130.8628	-164.6484	33.78565	0.002825887	0.005667537	0.01652526	0.004973824	0.006730481	0.01981848	0.03390595	0.00988913	0.01481579	0.00780392	0.02011094	0.08684962	0.23329	0.127174	0.341413	0.298123
107	-129.6445	-165.559	35.91449	0.002907837	0.006072493	0.009507883	0.00478469	0.004881895	0.02718025	0.03918385	0.008708806	0.01481579	0.0125781	0.01665862	0.06186378	0.23329	0.127174	0.341413	0.298123
108	-130.3919	-166.1817	35.78974	0.002907837	0.006072493	0.01216928	0.004526635	0.005163218	0.02718025	0.03675784	0.006965158	0.02022569	0.01943653	0.0335404	0.03541594	0.150347	0.0455474	0.429268	0.374838
109	-128.6871	-165.0879	36.4008	0.002037042	0.01264879	0.006356923	0.004511255	0.003178706	0.01654705	0.02913004	0.01227867	0.02022569	0.02537278	0.03103121	0.04108053	0.110799	0.0740535	0.697927	0.117221
110	-131.872	-165.4184	33.54642	0.002626806	0.0111484	0.005822181	0.01012102	0.003178706	0.01654705	0.03129891	0.009661853	0.02370116	0.02537278	0.02832401	0.06444831	0.288352	0.192723	0.213861	0.305064
111	-129.0096	-165.2946	36.28494	0.002626806	0.009290213	0.008351236	0.007429248	0.003372641	0.01951001	0.02114973	0.006912502	0.02370116	0.01362839	0.02510902	0.06444831	0.280296	0.215276	0.207886	0.296542
112	-127.7574	-164.8656	37.10817	0.002626806	0.00737766	0.005918374	0.004775461	0.0034034	0.01986391	0.02795596	0.01025905	0.02005854	0.005699815	0.02510902	0.06444831	0.280296	0.215276	0.207886	0.296542
113	-129.4298	-165.5499	36.12008	0.003385483	0.008663232	0.004016528	0.005031987	0.002998052	0.01198803	0.02011451	0.01025905	0.02047825	0.01154305	0.03356662	0.07509314	0.274446	0.210783	0.203547	0.311223
114	-127.7345	-165.6989	37.96431	0.003385483	0.01353843	0.005874377	0.007448014	0.00610071	0.009663557	0.02011451	0.007832874	0.02058359	0.008656028	0.03236756	0.05357713	0.132721	0.409437	0.0984349	0.359407
115	-128.1664	-166.7962	38.62976	0.001913656	0.01353843	0.006672485	0.005200968	0.008318448	0.01259773	0.01460432	0.009932973	0.01877995	0.006933443	0.03190001	0.05225654	0.181725	0.432372	0.127096	0.258807
116	-130.2334	-169.7269	39.4935	0.002095332	0.02408201	0.009001267	0.007279767	0.008865517	0.01509115	0.01517867	0.009932973	0.01760047	0.006494751	0.02256524	0.03603367	0.195351	0.464791	0.0616456	0.278213
117	-131.3098	-168.2545	36.94468	0.001772204	0.02401834	0.005856039	0.002314514	0.01198163	0.01509115	0.01517867	0.01008718	0.02865834	0.007566944	0.02614114	0.05042547	0.163966	0.505385	0.0670297	0.263619
118	-130.4544	-168.0237	37.56929	0.001972047	0.01595275	0.005641488	0.009201625	0.01648012	0.01167787	0.01359482	0.009310967	0.02054503	0.007270461	0.03092422	0.05042547	0.118949	0.366631	0.0486266	0.465794
119	-131.9017	-169.0534	37.15169	0.002417608	0.009450714	0.009095006	0.005972155	0.02404169	0.01514245	0.01353122	0.007368941	0.02580083	0.007270461	0.02655519	0.05042547	0.149436	0.4606	0.0610898	0.328874
120	-129.6698	-169.3544	39.68462	0.001446279	0.004277085	0.01211957	0.006365726	0.01729923	0.009758214	0.01419957	0.00616675	0.01954615	0.008315483	0.02590791	0.04695388	0.0330511	0.520707	0.069906	0.376335
121	-128.6455	-170.1554	41.50982	0.002099824	0.005289206	0.01577974	0.003467467	0.01332804	0.009758214	0.01389144	0.004668969	0.006632312	0.008379626	0.02590791	0.04534321	0.027341	0.603514	0.0578285	0.311317
