Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]	rf[1]	rf[2]	rf[3]	rf[4]
4593	-125.8315	-165.7463	39.91484	0.002118438	0.01641613	0.01545407	0.003422373	0.006613142	0.002573681	0.02963834	0.00443432	0.02032911	0.01032828	0.02464901	0.03413254	0.45979	0.112122	0.353331	0.0747578
4594	-126.4683	-168.9129	42.44466	0.002118438	0.01047584	0.01278161	0.003422373	0.006613142	0.002573681	0.01083192	0.007567112	0.02032911	0.01032828	0.02424994	0.03413254	0.339676	0.137052	0.431893	0.09138
4595	-127.1954	-168.7077	41.51239	0.003453717	0.01047584	0.01106909	0.008716478	0.005337973	0.002573681	0.01312685	0.01072739	0.02032911	0.01032828	0.02424994	0.03413254	0.439003	0.177128	0.324179	0.0596903
4596	-127.7606	-168.5832	40.82259	0.0001256873	0.01047584	0.01106909	0.008716478	0.005337973	0.01087225	0.01312685	0.01072739	0.02032911	0.009013911	0.02424994	0.03720727	0.508158	0.20503	0.217719	0.0690932
4597	-125.5741	-164.9563	39.38228	0.002641392	0.01132496	0.01106909	0.008716478	0.009256108	0.01087225	0.03280046	0.005436365	0.007778004	0.009013911	0.02424994	0.04214708	0.262306	0.105835	0.596194	0.0356652
4598	-124.699	-165.0484	40.34939	0.002641392	0.01132496	0.01106909	0.008344894	0.009256108	0.007554202	0.02858679	0.005436365	0.01219274	0.009013911	0.02424994	0.03619877	0.262306	0.105835	0.596194	0.0356652
4599	-126.1365	-167.636	41.49947	0.002122413	0.01132496	0.01106909	0.01458272	0.009256108	0.007554202	0.01970318	0.005436365	0.01219274	0.009013911	0.02424994	0.02814129	0.271471	0.102256	0.591815	0.0344592
4600	-127.0863	-167.7273	40.64104	0.003101998	0.002708646	0.008609995	0.006170925	0.0141816	0.007554202	0.02461968	0.005436365	0.005294199	0.002498516	0.03966279	0.04318447	0.271471	0.102256	0.591815	0.0344592
4601	-127.0918	-167.1329	40.04102	0.003101998	0.001782961	0.01156054	0.004539676	0.0141816	0.003586243	0.02909959	0.008383656	0.005294199	0.003440117	0.04072318	0.04318447	0.245502	0.0924741	0.535202	0.126822
4602	-124.8976	-167.7115	42.81389	0.001526863	0.001782961	0.01156054	0.002899784	0.010019	0.003586243	0.02868133	0.008428317	0.005294199	0.003440117	0.01956357	0.04503821	0.210819	0.0841664	0.459593	0.245421
4603	-126.2201	-165.3049	39.0848	0.004568492	0.004329117	0.01156054	0.001437873	0.010019	0.001460248	0.04148405	0.008428317	0.006551662	0.004307573	0.02740718	0.05665478	0.581309	0.0446535	0.243832	0.130205
4604	-130.5764	-167.7968	37.22041	0.004568492	0.02796976	0.01156054	0.008742931	0.01256389	0.001460248	0.04148405	0.002172565	0.006000305	0.005110828	0.02740718	0.0473603	0.584082	0.0448665	0.244995	0.126057
4605	-127.4221	-168.8261	41.40403	0.003873413	0.008998859	0.002934615	0.005634928	0.01256389	0.001909994	0.01736437	0.003970163	0.006000305	0.005110828	0.03985659	0.0473603	0.371245	0.0678259	0.370365	0.190564
4606	-129.1217	-171.7633	42.6417	0.003873413	0.008998859	0.002934615	0.005634928	0.005885521	0.001909994	0.0489963	0.001909734	0.0115967	0.0009161133	0.01016381	0.04068134	0.00437752	0.0398202	0.631089	0.324713
4607	-135.6372	-171.6331	35.99584	0.003873413	0.009002898	0.0005651405	0.01370564	0.008637172	0.001909994	0.0489963	0.006914267	0.02678875	0.0009161133	0.01016381	0.07687677	0.0598747	0.544652	0.0694891	0.325984
4608	-130.8699	-170.3004	39.43049	0.001178172	0.009002898	0.01173784	0.01370564	0.008637172	0.01524375	0.02265138	0.006914267	0.02678875	0.001125393	0.008639349	0.04921105	0.0163659	0.148873	0.745657	0.0891033
4609	-130.0163	-167.3673	37.35099	0.001178172	0.009002898	0.01173784	0.00073512	0.01133072	0.01524375	0.02265138	0.02388435	0.02678875	0.001041345	0.02232156	0.04921105	0.0237833	0.216345	0.630385	0.129486
4610	-127.5844	-164.3134	36.72903	0.002562067	0.009002898	0.01173784	0.00073512	0.001416757	0.01524375	0.04712692	0.01091471	0.006217167	0.0008165349	0.02232156	0.07310057	0.0123358	0.218882	0.637777	0.131005
4611	-128.226	-165.8457	37.6197	0.002562067	0.005339219	0.01173784	0.001402275	0.003246419	0.003283354	0.04712692	0.01091471	0.003387808	0.0003683612	0.03003542	0.07310057	0.013234	0.68856	0.157662	0.140544
4612	-126.3236	-165.6486	39.32506	0.002562067	0.0133451	0.01275465	0.001402275	0.003246419	0.0008950194	0.04712692	0.001627745	0.01285831	0.002195188	0.02503561	0.05281512	0.013234	0.68856	0.157662	0.140544
4613	-125.306	-167.0336	41.72763	0.002562067	0.005469827	0.00589602	0.001402275	0.003246419	0.0003749935	0.03594994	0.01330792	0.01285831	0.002195188	0.01634253	0.05281512	0.0362667	0.654832	0.0729691	0.235933
4614	-132.0318	-166.46	34.42823	0.002562067	0.01402772	0.005822137	0.03314752	0.02256276	0.0003749935	0.03594994	0.005199764	0.01686305	0.006483696	0.02783785	0.05281512	0.0301127	0.543716	0.0605873	0.365584
4615	-130.9992	-167.4249	36.42577	0.00293988	0.01402772	0.005822137	0.03582224	0.02256276	0.0003749935	0.03454466	0.007185492	0.01135962	0.002302271	0.02783785	0.03937542	0.0277241	0.500586	0.135105	0.336585
4616	-132.4697	-164.6406	32.17094	0.00293988	0.01402772	0.003209439	0.007928685	0.02256276	0.008951695	0.04540102	0.007185492	0.018486	0.002302271	0.04150397	0.07117389	0.0256748	0.308585	0.356026	0.309714
4617	-132.0481	-168.282	36.23393	0.000360997	0.01402772	0.003162063	0.007928685	0.02503997	0.008951695	0.01999225	0.0007075709	0.0108759	0.002302271	0.04150397	0.07117389	0.0165855	0.199341	0.239488	0.544585
4618	-131.3956	-163.6093	32.21364	0.001640723	0.01402772	0.005075574	0.0009126257	0.02503997	0.008951695	0.02294624	0.006476342	0.01359345	0.02621791	0.0394639	0.08090998	0.0173322	0.208315	0.205251	0.569101
4619	-128.5003	-165.5452	37.04487	0.00237115	0.01721558	0.005075574	0.004401404	0.001398975	0.007830043	0.01655292	0.001272081	0.01837651	0.005930917	0.0367789	0.08090998	0.0131972	0.158617	0.394856	0.433329
4620	-129.6379	-165.8152	36.17725	0.0001840211	0.007703744	0.01309211	0.004401404	0.0002292516	0.007830043	0.01655292	0.0004924976	0.0190072	0.007939004	0.0547582	0.07438968	0.0162941	0.195839	0.0345894	0.753278
4621	-125.5268	-166.1326	40.60573	0.0009900154	0.01737726	0.01419759	0.004401404	0.0002292516	0.0003470401	0.01203087	0.002270471	0.01024865	0.007939004	0.0319004	0.06143589	0.0203615	0.191952	0.0432238	0.744463
4622	-126.9539	-166.2894	39.33553	0.001140116	0.01737726	0.01419759	0.002396657	0.007572246	0.000510106	0.01203087	0.0119699	0.009852272	0.007939004	0.02934035	0.06143589	0.0170592	0.16082	0.198399	0.623722
4623	-126.3463	-166.5919	40.24561	0.001140116	0.01737726	0.01419759	0.002412213	0.007572246	0.0008389899	0.03278092	0.01413541	0.009852272	0.006599198	0.03327608	0.02669958	0.0117488	0.110758	0.447931	0.429562
4624	-129.0716	-165.4041	36.33252	0.001140116	0.01737726	0.01419759	0.01364022	0.007572246	0.0198105	0.03047734	0.01413541	0.009852272	0.006599198	0.02622452	0.04403826	0.01934	0.286912	0.356321	0.337427
4625	-128.2389	-165.4529	37.21398	0.001140116	0.006419827	0.008038267	0.01364022	0.007572246	0.0198105	0.02392199	0.01413541	0.009852272	0.006599198	0.02622452	0.05910933	0.0165513	0.391601	0.303076	0.288772
4626	-128.196	-168.1564	39.96031	0.001140116	0.006419827	0.008038267	0.01364022	0.007572246	0.0198105	0.02392199	0.001677247	0.01355341	0.004995899	0.0166898	0.05220618	0.019253	0.289882	0.619411	0.0714541
4627	-127.4242	-165.9005	38.47635	0.002203212	0.006419827	0.008038267	0.01364022	0.01822479	0.001034332	0.01839646	0.001677247	0.01537078	0.004995899	0.04193868	0.05220618	0.0193584	0.291469	0.617328	0.0718453
4628	-132.6904	-166.3611	33.67071	0.002203212	0.009951279	0.02562394	0.01364022	0.01822479	0.001034332	0.02328934	0.004096175	0.03383435	0.004995899	0.04193868	0.05220618	0.023811	0.35851	0.529308	0.0883706
4629	-126.926	-165.7929	38.86696	0.001060345	0.003355654	0.02562394	0.001487328	0.0008136797	0.007564988	0.02328934	0.004096175	0.02157418	0.01094552	0.02622388	0.05429941	0.0254712	0.313785	0.566212	0.094532
4630	-131.251	-165.2777	34.02671	0.001764093	0.007066722	0.02562394	0.001487328	0.001377466	0.009961089	0.02328934	0.004096175	0.02157418	0.01094552	0.02622388	0.09415485	0.0254712	0.313785	0.566212	0.094532
4631	-126.5795	-166.3406	39.76109	0.00158212	0.007066722	0.01461192	0.01534238	0.002103916	0.009961089	0.01652225	0.004096175	0.01300458	0.01094552	0.03386165	0.04251134	0.0254712	0.313785	0.566212	0.094532
4632	-126.7482	-164.8318	38.08361	0.00158212	0.007917977	0.01461192	0.003671786	0.002103916	0.009961089	0.04145562	0.004096175	0.02074889	0.01094552	0.03386165	0.03702158	0.237627	0.24721	0.44608	0.0690832
4633	-128.001	-164.7445	36.74356	0.00158212	0.008662171	0.01461192	0.004068158	0.002103916	0.001309926	0.04234248	0.005201414	0.02074889	0.01475703	0.01917714	0.066489	0.319922	0.332824	0.254246	0.0930081
4634	-125.7285	-165.9092	40.18071	0.001181522	0.01393791	0.008416971	0.01093775	0.0004212863	0.009240272	0.04234248	0.008656049	0.01026146	0.001690093	0.02210256	0.0383268	0.070061	0.458364	0.390123	0.081452
4635	-126.2271	-167.2152	40.98814	0.007840609	0.01393791	0.008416971	0.01093775	0.0006433394	0.00420187	0.02296757	0.008656049	0.0129381	0.001690093	0.02907936	0.0383268	0.0697684	0.456449	0.388494	0.0852884
4636	-122.9452	-164.5573	41.61215	0.00107501	0.01393791	0.006562735	0.001099445	0.0003047725	0.00420187	0.0202066	0.0113558	0.01409345	0.0133037	0.02907936	0.0383268	0.0694934	0.0962622	0.684067	0.150177
4637	-127.3742	-165.2656	37.89141	0.00107501	0.008795271	0.006562735	0.003658254	0.02691737	0.01607621	0.02799142	0.0113558	0.008304813	0.0133037	0.02479337	0.04101975	0.072656	0.100643	0.715198	0.111503
4638	-124.9933	-164.7129	39.71965	0.00107501	0.008795271	0.008310886	0.001110595	0.009164889	0.01607621	0.02799142	0.0113558	0.008304813	0.01419623	0.02461319	0.04101975	0.072656	0.100643	0.715198	0.111503
4639	-127.0958	-165.0123	37.91654	0.00107501	0.008795271	0.008310886	0.02293652	0.006334109	0.006228739	0.02799142	0.0113558	0.008304813	0.01419623	0.03305985	0.04101975	0.072656	0.100643	0.715198	0.111503
4640	-130.3054	-165.1197	34.81435	0.004810232	0.00688181	0.008605396	0.02573001	0.006334109	0.006228739	0.02799142	0.005105063	0.008107084	0.006169055	0.0336463	0.0802698	0.074569	0.0769627	0.734029	0.114439
4641	-125.8974	-164.3815	38.48409	0.001364801	0.007149574	0.02585208	0.007758686	0.0005311127	0.001032309	0.02799142	0.002576632	0.01394397	0.008794291	0.0336463	0.0534292	0.074569	0.0769627	0.734029	0.114439
4642	-127.7042	-165.6889	37.98477	0.005747536	0.01285011	0.02371688	0.007758686	0.0005873909	0.006780356	0.02799142	0.002576632	0.01723732	0.008794291	0.0336463	0.0412557	0.0729582	0.0753002	0.718174	0.133568
4643	-131.7172	-170.0859	38.36872	0.006046983	0.004911928	0.02371688	0.007758686	0.01016976	0.006780356	0.02633733	0.001083037	0.01723732	0.002004515	0.04606569	0.03308363	0.15324	0.158159	0.156663	0.531938
4644	-129.3499	-166.7501	37.40019	0.006046983	0.004911928	0.01681619	0.007758686	0.01016976	0.006780356	0.03832047	0.009257998	0.01567961	0.01350388	0.02441023	0.04099079	0.269503	0.278154	0.275523	0.17682
4645	-131.0226	-169.2577	38.23513	0.006046983	0.002767246	0.01681619	0.01640563	0.01016976	0.002409596	0.03832047	0.009257998	0.01567961	0.01350388	0.02441023	0.03071208	0.283731	0.240044	0.290069	0.186155
4646	-126.4938	-167.9937	41.49991	0.001866273	0.003093872	0.003333503	0.001511048	0.01016976	0.002409596	0.03832047	0.009632313	0.01567961	0.01350388	0.02441023	0.03071208	0.242479	0.205144	0.393287	0.15909
4647	-124.6012	-164.0795	39.47834	0.001866273	0.006199262	0.003333503	0.001511048	0.006335284	0.002409596	0.03409985	0.009573199	0.01567961	0.005605804	0.02474672	0.06300852	0.00288615	0.277975	0.489125	0.230014
4648	-127.4818	-166.6255	39.14376	0.001866273	0.006199262	0.003333503	0.005735199	0.006335284	0.001322313	0.0387813	0.001369184	0.01505489	0.01414837	0.0204794	0.06300852	0.00232477	0.223906	0.393985	0.379784
4649	-125.3914	-167.0764	41.685	0.001866273	0.01391546	0.003333503	0.005665137	0.01065077	0.001322313	0.02270777	0.001369184	0.01505489	0.005380844	0.03709161	0.03447887	0.152404	0.229319	0.40351	0.214767
4650	-128.0546	-169.9123	41.8577	0.001111382	0.01037748	0.003333503	0.005665137	0.01491755	0.001322313	0.01062776	0.001436064	0.01489802	0.005380844	0.03709161	0.04498976	0.118682	0.231996	0.40822	0.241103
4651	-129.5752	-169.0322	39.45702	0.004896203	0.01037748	0.009905191	0.005665137	0.01491755	0.001322313	0.008166711	0.01042735	0.01489802	0.01191943	0.03709161	0.04498976	0.109939	0.214905	0.451815	0.223342
4652	-126.6591	-163.2041	36.54505	0.004896203	0.01700154	0.01191034	0.0007864418	0.01091184	0.001683813	0.04057292	0.00632927	0.01489802	0.01191943	0.03709161	0.04498976	0.0535174	0.055027	0.795899	0.0955564
4653	-128.2255	-164.5309	36.30535	0.004896203	0.008027926	0.01191034	0.005313379	0.01091184	0.001683813	0.04057292	0.01165823	0.01489802	0.0133761	0.03709161	0.04498976	0.15337	0.157696	0.415089	0.273845
4654	-124.7267	-164.4548	39.72808	0.0005576719	0.0182055	0.01191034	0.006739535	0.003167265	0.001494927	0.02731004	0.008916087	0.01489802	0.001671018	0.03207164	0.04498976	0.113142	0.116333	0.304321	0.466203
4655	-125.4409	-166.4158	40.97489	0.001252502	0.02219138	0.01000456	0.001228298	0.003167265	0.001494927	0.02731004	0.008916087	0.01736427	0.00804614	0.01380042	0.04498976	0.305144	0.120042	0.21232	0.362494
4656	-124.2777	-165.9812	41.70347	0.001252502	0.02219138	0.01000456	0.0003386714	0.002013258	0.005682777	0.02731004	0.008916087	0.008110754	0.00804614	0.01380042	0.04498976	0.130036	0.0362231	0.724357	0.109384
4657	-125.9576	-165.5489	39.59132	0.001252502	0.02188119	0.01612412	0.0003386714	0.002013258	0.001131196	0.02731004	0.008916087	0.009906524	0.01824657	0.021872	0.04427415	0.36714	0.102271	0.221757	0.308831
4658	-127.3366	-166.9991	39.66247	0.004902738	0.01763194	0.01612412	0.01524368	0.004248957	0.001131196	0.02352397	0.008916087	0.009906524	0.005236344	0.021872	0.04383448	0.193306	0.102709	0.222706	0.481279
4659	-128.4539	-164.7321	36.27817	0.0003068914	0.007527998	0.01612412	0.02002182	0.003078626	0.001131196	0.02352397	0.005113229	0.009906524	0.005236344	0.04796518	0.06565947	0.266509	0.141604	0.307044	0.284843
4660	-129.3047	-164.4916	35.18699	0.0004525326	0.009868561	0.00832293	0.02002182	0.003236553	0.002791412	0.02352397	0.005113229	0.02050286	0.005236344	0.05151316	0.06565947	0.313552	0.1666	0.217687	0.302161
4661	-127.157	-168.2665	41.10945	0.0004525326	0.002879723	0.00832293	0.02002182	0.003236553	0.00401831	0.02699013	0.005113229	0.004655445	0.005236344	0.03629603	0.04122963	0.162211	0.149766	0.195691	0.492331
4662	-128.1254	-167.7401	39.61467	0.009516732	0.006740601	0.008103119	0.01056244	0.003236553	0.0003498451	0.02300199	0.001243564	0.02165288	0.005236344	0.04216474	0.04122963	0.162211	0.149766	0.195691	0.492331
4663	-127.1169	-166.9834	39.86645	0.01011579	0.02287893	0.008103119	0.003180325	0.003236553	0.0002685793	0.02300199	0.006266669	0.009202026	0.009938431	0.02043968	0.0539495	0.0632575	0.0851029	0.111199	0.74044
4664	-128.544	-169.2115	40.66753	0.01011579	0.003556727	0.0219692	0.01041217	0.003236553	4.651298e-05	0.02174085	0.006266669	0.01433373	0.009938431	0.02043968	0.04070857	0.163312	0.21971	0.527791	0.089188
4665	-129.5676	-167.5113	37.94375	0.007329873	0.00187734	0.0219692	0.003303682	0.009177694	0.0002262526	0.03458098	0.006266669	0.006107396	0.00390696	0.02191287	0.07268404	0.259282	0.348822	0.250296	0.1416
4666	-126.9948	-165.5318	38.53698	0.0005565019	0.001067675	0.008869789	0.01699163	0.003788355	0.0002262526	0.03246371	0.006266669	0.01612967	0.002597153	0.02191287	0.07268404	0.136183	0.183212	0.606232	0.0743725
4667	-127.8743	-168.5818	40.70749	0.0005565019	0.001067675	0.0113336	0.01699163	0.003788355	0.0005216323	0.03246371	0.01740888	0.01143105	0.008842174	0.02360126	0.03436845	0.209611	0.281998	0.393918	0.114473
4668	-128.0579	-170.7714	42.71352	0.01258849	0.001067675	0.008939673	0.001479625	0.0004132409	0.00064567	0.03246371	0.007284978	0.01110555	0.008842174	0.02360126	0.03436845	0.345013	0.18575	0.25947	0.209768
4669	-124.6683	-166.1557	41.48735	0.001976614	0.0030954	0.01942273	0.001479625	0.0004132409	0.00064567	0.03246371	0.003962038	0.01110555	0.001646041	0.02742493	0.05112962	0.213357	0.496464	0.160457	0.129721
4670	-127.6476	-165.6232	37.97559	0.001976614	0.0030954	0.01942273	0.001080227	0.007143437	0.0004098077	0.0437841	0.01605313	0.01110555	0.000327572	0.02742493	0.05720876	0.359618	0.151281	0.270454	0.218648
4671	-127.0558	-167.0697	40.01392	0.001552844	0.004334098	0.006807148	0.01530087	0.007143437	0.001939766	0.02820332	0.001704859	0.01110555	0.001808079	0.02474888	0.06449373	0.359618	0.151281	0.270454	0.218648
4672	-127.5825	-167.2185	39.63601	0.001552844	0.03312693	0.01085036	0.002328198	0.007143437	0.001939766	0.02921263	0.004555415	0.00772666	0.005207008	0.02474888	0.04443806	0.571828	0.101149	0.180831	0.146192
4673	-127.4684	-166.2221	38.75371	0.001552844	0.004637651	0.01272472	0.002328198	0.01018436	0.01871352	0.02921263	0.01010257	0.00772666	0.002402084	0.03741622	0.04443806	0.571828	0.101149	0.180831	0.146192
4674	-130.9745	-166.7108	35.73628	0.005375174	0.002594844	0.01272472	0.002328198	0.01018436	0.01871352	0.02284807	0.01010257	0.00772666	0.0157134	0.03741622	0.06515519	0.382798	0.145805	0.260664	0.210733
4675	-130.2935	-172.3029	42.00946	0.006398078	0.006178467	0.007636855	0.002248483	0.01292463	0.01871352	0.02121813	0.01010257	0.004964126	0.01449646	0.01329782	0.03149145	0.401489	0.152924	0.273392	0.172195
4676	-136.1309	-174.3131	38.18218	0.006398078	0.001138192	0.01969062	0.007272229	0.01292463	0.01871352	0.02121813	0.01232947	0.02593793	0.01660434	0.01329782	0.03149145	0.403886	0.147868	0.275024	0.173223
4677	-133.4271	-170.336	36.90893	0.0008490331	0.001354096	0.01969062	0.007272229	0.01675761	0.01871352	0.03555766	0.01232947	0.02593793	0.001717093	0.02776974	0.03149145	0.630134	0.0917461	0.170642	0.107478
4678	-129.6213	-170.4349	40.81365	0.0002770733	0.001354096	0.005979868	0.01459963	0.001911082	0.01857392	0.03718476	0.01075954	0.006483535	0.0001859897	0.0149475	0.04908201	0.630134	0.0917461	0.170642	0.107478
4679	-126.7484	-169.4463	42.69792	0.0002770733	0.00201601	0.005979868	0.001051288	0.01757568	0.002155456	0.02911088	0.003941834	0.01505615	0.001523984	0.0149475	0.04931704	0.566295	0.107582	0.200095	0.126029
4680	-124.8764	-166.9242	42.0478	0.0001258657	0.01551794	0.003659046	0.009692991	0.006082529	0.0007879608	0.02911088	0.007825898	0.008137358	0.004091445	0.0149475	0.04931704	0.125486	0.187305	0.467785	0.219423
4681	-124.0689	-165.2093	41.14044	0.003334702	0.006597655	0.004753083	0.009692991	0.006082529	0.002053788	0.02478369	0.006816907	0.01498675	0.001854054	0.02787712	0.04931704	0.05316	0.0793487	0.774537	0.0929548
4682	-124.9584	-166.4113	41.45288	0.001948595	0.01483071	0.004753083	0.008142311	0.006082529	0.005956891	0.02478369	0.002504443	0.01498675	0.01021745	0.02787712	0.03301801	0.123705	0.184647	0.47534	0.216309
4683	-124.6237	-163.4215	38.79788	0.001004214	0.01800654	0.01216538	0.001295089	0.006082529	0.005956891	0.02478369	0.01053793	0.01498675	0.01021745	0.02730992	0.04866214	0.123705	0.184647	0.47534	0.216309
4684	-129.4772	-163.1647	33.68746	0.001004214	0.01800654	0.01216538	0.0001469466	0.04299462	0.003726899	0.03067425	0.01053793	0.01498675	0.00695786	0.04101136	0.04866214	0.031821	0.204008	0.525182	0.23899
4685	-124.2809	-163.2829	39.00204	0.003449582	0.01316176	0.01216538	0.001399442	0.003008612	0.002255829	0.03067425	0.002213939	0.01498675	0.00577011	0.0296262	0.06030446	0.0231983	0.134495	0.38287	0.459437
4686	-125.228	-164.898	39.67	6.748199e-05	0.01316176	0.01351362	0.001335072	0.005970476	0.005801668	0.03067425	0.006194455	0.01498675	0.01261858	0.01472319	0.0534512	0.0235115	0.122809	0.388039	0.46564
4687	-125.4098	-167.9373	42.52756	2.209498e-06	0.003383499	0.01351362	0.0008073671	0.01154644	0.001797564	0.04037129	0.006194455	0.01498675	0.007539835	0.01472319	0.02974888	0.0417773	0.218218	0.689502	0.0505018
4688	-124.6462	-169.2135	44.56724	0.002275711	0.004443696	0.01351362	0.0002859444	0.01154644	0.0009436226	0.02297706	0.00796792	0.01147025	0.007539835	0.01472319	0.027025	0.0188177	0.0982918	0.78037	0.10252
4689	-130.445	-171.047	40.60204	0.002275711	0.008296725	0.01262776	0.02483025	0.01154644	0.005383298	0.0155086	0.009290688	0.01147025	0.007539835	0.02760939	0.027025	0.0223475	0.11673	0.0845139	0.776409
4690	-130.1181	-166.1209	36.00278	0.002886831	0.008296725	0.01515165	0.02483025	0.01154644	0.005383298	0.0155086	0.002754002	0.01504006	0.0143606	0.02903743	0.06348667	0.0223475	0.11673	0.0845139	0.776409
4691	-130.4103	-167.9633	37.55298	0.002886831	0.005691602	0.01515165	0.02483025	0.01154644	0.00337508	0.0125406	0.002792704	0.01504006	0.0143606	0.02903743	0.05590275	0.0223475	0.11673	0.0845139	0.776409
4692	-128.728	-167.2443	38.51638	0.002886831	0.005295845	0.02750713	0.004682234	0.0004727628	0.00337508	0.01712277	0.004616948	0.01504006	0.0143606	0.03249235	0.05590275	0.0237995	0.0689646	0.0803831	0.826853
4693	-128.5369	-164.7337	36.19676	0.002886831	0.008262981	0.02620157	0.007136583	0.00155419	0.002749015	0.02903887	0.004616948	0.01504006	0.0143606	0.03249235	0.06204973	0.0209692	0.0607632	0.189746	0.728522
4694	-131.9998	-167.339	35.33922	0.002886831	0.009964785	0.02620157	0.007136583	0.00253564	0.02876809	0.02903887	0.004616948	0.01504006	0.01471634	0.03249235	0.04135929	0.23813	0.0457992	0.143018	0.573053
4695	-130.4968	-167.1061	36.60929	0.002886831	0.009964785	0.02620157	0.000590088	0.00253564	0.02876809	0.03206591	0.002628413	0.01271651	0.009298961	0.03334823	0.04135929	0.19436	0.0484304	0.151234	0.605975
4696	-128.9713	-166.3348	37.36356	0.0005903059	0.009964785	0.003065537	0.008653042	0.001127979	0.02876809	0.02736818	0.003255485	0.01271651	0.01052227	0.04206996	0.04690212	0.188285	0.0469165	0.177766	0.587033
4697	-126.4738	-166.6739	40.20003	0.0005903059	0.009677813	0.02328136	0.00343321	0.003203257	0.006135934	0.02736818	0.003255485	0.006779261	0.003604749	0.02091977	0.05907727	0.258193	0.0643361	0.212322	0.465149
4698	-122.97	-164.7621	41.7921	0.0005903059	0.009677813	0.006276076	0.003424467	0.003305497	0.006135934	0.02736818	0.007696591	0.006779261	0.006374154	0.02091977	0.05324351	0.161814	0.0403207	0.506347	0.291518
4699	-123.726	-166.4295	42.70352	0.0005903059	0.005474822	0.006276076	0.003424467	0.007154213	0.006135934	0.02319188	0.005147101	0.006779261	0.004560692	0.02091977	0.05324351	0.161814	0.0403207	0.506347	0.291518
4700	-124.3905	-166.6027	42.21226	0.0005903059	0.006731969	0.007295782	0.003424467	0.007154213	0.006135934	0.01803715	0.007642031	0.01872683	0.004560692	0.02091977	0.04647252	0.192063	0.047858	0.414067	0.346012
4701	-128.4693	-163.7393	35.27006	2.351325e-05	0.006731969	0.02174934	0.01483368	0.003969114	0.006135934	0.03031123	0.009431021	0.01872683	0.003891312	0.0356291	0.06399919	0.192063	0.047858	0.414067	0.346012
4702	-127.4158	-166.7579	39.34204	8.03582e-05	0.006731969	0.02174934	0.0102507	0.001554163	0.003760732	0.02034792	0.003773936	0.0108456	0.003891312	0.05055114	0.0421615	0.192063	0.047858	0.414067	0.346012
4703	-130.0966	-168.4303	38.33365	8.03582e-05	0.008212815	0.004423624	0.0102507	0.005675306	0.00474288	0.01366818	0.006521765	0.03031188	0.00905141	0.05055114	0.04204827	0.116107	0.337728	0.336992	0.209173
4704	-125.1703	-164.8177	39.64745	2.110515e-05	0.008212815	0.005336392	0.0102507	0.0007870018	0.00474288	0.02869755	0.006521765	0.01154154	0.004007421	0.05055114	0.04204827	0.0879734	0.24622	0.507318	0.158489
4705	-123.3955	-165.4516	42.05617	0.0005890682	0.008890178	0.004800857	0.0102507	0.0007870018	0.00474288	0.02869755	0.003656353	0.01154154	0.004007421	0.02444329	0.04680799	0.299789	0.165934	0.427468	0.10681
4706	-128.5112	-165.9502	37.43895	0.0005890682	0.008890178	0.01791028	0.00129451	0.01948581	0.01506217	0.02869755	0.003656353	0.01976099	0.003950742	0.04066542	0.0343056	0.381332	0.211068	0.271739	0.135862
4707	-126.1361	-167.5379	41.40171	0.002556406	0.008890178	0.01791028	0.005435811	0.002005213	0.002662642	0.02869755	0.003656353	0.005834995	0.006170669	0.01827996	0.0535008	0.419076	0.150733	0.0127427	0.417449
4708	-130.2997	-167.0208	36.72104	0.003025757	0.008890178	0.01434909	0.02580291	0.006657908	0.01029351	0.02869755	0.003656353	0.005834995	0.006170669	0.01827996	0.06961495	0.141599	0.290949	0.0284387	0.539014
4709	-132.2419	-168.0118	35.76992	0.003025757	0.007479931	0.01239367	0.02580291	0.006657908	0.01029351	0.02380031	0.003656353	0.02680569	0.002743747	0.01827996	0.06961495	0.00216637	0.296335	0.152506	0.548992
4710	-130.1601	-168.0402	37.88007	0.006155938	0.007306919	0.00570431	0.01839445	0.006657908	0.01029351	0.0340034	0.003656353	0.01888308	0.002743747	0.04295309	0.03321161	0.00216637	0.296335	0.152506	0.548992
4711	-130.269	-171.0698	40.80079	0.006155938	0.004488056	0.002833379	0.0005571059	0.001306347	0.01029351	0.0340034	0.0117406	0.01888308	0.02463796	0.01335354	0.03321161	0.00447242	0.611777	0.335509	0.048241
4712	-134.9498	-165.2731	30.32332	0.006155938	0.01872418	0.01958674	0.0007523904	0.001306347	0.01029351	0.02749951	0.005283371	0.01888308	0.02463796	0.04439764	0.08618083	0.010212	0.352725	0.588993	0.0480699
4713	-127.6147	-166.3089	38.69417	0.002728407	0.005087297	0.01958674	0.005956748	0.001752085	0.01029351	0.04103085	0.005283371	0.01888308	0.01006896	0.02083055	0.04051887	0.00917728	0.418308	0.529315	0.0431994
4714	-125.309	-164.2509	38.94194	0.0004059041	0.005087297	0.01958674	0.008984701	0.0009820064	0.00680305	0.02319953	0.005283371	0.01888308	0.01006896	0.03157884	0.04873932	0.0140591	0.108881	0.810881	0.066179
