Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]
3924	-175.4348	-178.5619	3.127145	0.01466151	0.01466151	0.01466151	0.01466151	0.01466151	0.01466151	0.01466151	0.01466151	0.01466151	0.01466151	0.01466151	0.01466151	0.01466151
3925	-175.7352	-178.9151	3.179894	0.0141468	0.0141468	0.0141468	0.0141468	0.0141468	0.0141468	0.0141468	0.0141468	0.0141468	0.0141468	0.0141468	0.0141468	0.0141468
3926	-176.0968	-178.3101	2.213224	0.02357936	0.02357936	0.02357936	0.02357936	0.02357936	0.02357936	0.02357936	0.02357936	0.02357936	0.02357936	0.02357936	0.02357936	0.02357936
3927	-174.6825	-177.5779	2.89544	0.01692244	0.01692244	0.01692244	0.01692244	0.01692244	0.01692244	0.01692244	0.01692244	0.01692244	0.01692244	0.01692244	0.01692244	0.01692244
3928	-174.6825	-177.5779	2.89544	0.01692244	0.01692244	0.01692244	0.01692244	0.01692244	0.01692244	0.01692244	0.01692244	0.01692244	0.01692244	0.01692244	0.01692244	0.01692244
3929	-174.7292	-177.6523	2.923082	0.01665272	0.01665272	0.01665272	0.01665272	0.01665272	0.01665272	0.01665272	0.01665272	0.01665272	0.01665272	0.01665272	0.01665272	0.01665272
3930	-175.4154	-177.7868	2.371384	0.02203608	0.02203608	0.02203608	0.02203608	0.02203608	0.02203608	0.02203608	0.02203608	0.02203608	0.02203608	0.02203608	0.02203608	0.02203608
3931	-175.6853	-178.8571	3.17176	0.01422617	0.01422617	0.01422617	0.01422617	0.01422617	0.01422617	0.01422617	0.01422617	0.01422617	0.01422617	0.01422617	0.01422617	0.01422617
3932	-175.8429	-178.1107	2.267787	0.02304695	0.02304695	0.02304695	0.02304695	0.02304695	0.02304695	0.02304695	0.02304695	0.02304695	0.02304695	0.02304695	0.02304695	0.02304695
3933	-175.225	-177.6499	2.424889	0.02151399	0.02151399	0.02151399	0.02151399	0.02151399	0.02151399	0.02151399	0.02151399	0.02151399	0.02151399	0.02151399	0.02151399	0.02151399
3934	-175.225	-177.6499	2.424889	0.02151399	0.02151399	0.02151399	0.02151399	0.02151399	0.02151399	0.02151399	0.02151399	0.02151399	0.02151399	0.02151399	0.02151399	0.02151399
3935	-174.7829	-177.3732	2.590333	0.01989962	0.01989962	0.01989962	0.01989962	0.01989962	0.01989962	0.01989962	0.01989962	0.01989962	0.01989962	0.01989962	0.01989962	0.01989962
3936	-174.9929	-178.0165	3.023667	0.01567123	0.01567123	0.01567123	0.01567123	0.01567123	0.01567123	0.01567123	0.01567123	0.01567123	0.01567123	0.01567123	0.01567123	0.01567123
3937	-177.0931	-179.1207	2.027635	0.02539031	0.02539031	0.02539031	0.02539031	0.02539031	0.02539031	0.02539031	0.02539031	0.02539031	0.02539031	0.02539031	0.02539031	0.02539031
3938	-174.6223	-177.4655	2.843223	0.01743196	0.01743196	0.01743196	0.01743196	0.01743196	0.01743196	0.01743196	0.01743196	0.01743196	0.01743196	0.01743196	0.01743196	0.01743196
3939	-174.5959	-177.3815	2.785593	0.01799431	0.01799431	0.01799431	0.01799431	0.01799431	0.01799431	0.01799431	0.01799431	0.01799431	0.01799431	0.01799431	0.01799431	0.01799431
3940	-174.5959	-177.3815	2.785593	0.01799431	0.01799431	0.01799431	0.01799431	0.01799431	0.01799431	0.01799431	0.01799431	0.01799431	0.01799431	0.01799431	0.01799431	0.01799431
3941	-174.7724	-177.3682	2.595785	0.01984642	0.01984642	0.01984642	0.01984642	0.01984642	0.01984642	0.01984642	0.01984642	0.01984642	0.01984642	0.01984642	0.01984642	0.01984642
3942	-174.7806	-177.7286	2.948045	0.01640914	0.01640914	0.01640914	0.01640914	0.01640914	0.01640914	0.01640914	0.01640914	0.01640914	0.01640914	0.01640914	0.01640914	0.01640914
3943	-174.7024	-177.3395	2.637113	0.01944315	0.01944315	0.01944315	0.01944315	0.01944315	0.01944315	0.01944315	0.01944315	0.01944315	0.01944315	0.01944315	0.01944315	0.01944315
3944	-174.6682	-177.3302	2.662035	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996
3945	-174.6682	-177.3302	2.662035	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996
3946	-174.6682	-177.3302	2.662035	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996	0.01919996
3947	-174.6285	-177.3283	2.699786	0.0188316	0.0188316	0.0188316	0.0188316	0.0188316	0.0188316	0.0188316	0.0188316	0.0188316	0.0188316	0.0188316	0.0188316	0.0188316
3948	-174.9738	-177.9918	3.01798	0.01572672	0.01572672	0.01572672	0.01572672	0.01572672	0.01572672	0.01572672	0.01572672	0.01572672	0.01572672	0.01572672	0.01572672	0.01572672
3949	-175.2785	-177.6877	2.409222	0.02166686	0.02166686	0.02166686	0.02166686	0.02166686	0.02166686	0.02166686	0.02166686	0.02166686	0.02166686	0.02166686	0.02166686	0.02166686
3950	-175.2785	-177.6877	2.409222	0.02166686	0.02166686	0.02166686	0.02166686	0.02166686	0.02166686	0.02166686	0.02166686	0.02166686	0.02166686	0.02166686	0.02166686	0.02166686
3951	-174.8838	-177.8725	2.988688	0.01601255	0.01601255	0.01601255	0.01601255	0.01601255	0.01601255	0.01601255	0.01601255	0.01601255	0.01601255	0.01601255	0.01601255	0.01601255
3952	-174.6292	-177.4804	2.851201	0.01735412	0.01735412	0.01735412	0.01735412	0.01735412	0.01735412	0.01735412	0.01735412	0.01735412	0.01735412	0.01735412	0.01735412	0.01735412
3953	-174.6292	-177.4804	2.851201	0.01735412	0.01735412	0.01735412	0.01735412	0.01735412	0.01735412	0.01735412	0.01735412	0.01735412	0.01735412	0.01735412	0.01735412	0.01735412
3954	-174.772	-177.368	2.596033	0.01984399	0.01984399	0.01984399	0.01984399	0.01984399	0.01984399	0.01984399	0.01984399	0.01984399	0.01984399	0.01984399	0.01984399	0.01984399
3955	-175.6261	-178.7879	3.161808	0.01432327	0.01432327	0.01432327	0.01432327	0.01432327	0.01432327	0.01432327	0.01432327	0.01432327	0.01432327	0.01432327	0.01432327	0.01432327
3956	-181.7036	-183.0928	1.389159	0.03162042	0.03162042	0.03162042	0.03162042	0.03162042	0.03162042	0.03162042	0.03162042	0.03162042	0.03162042	0.03162042	0.03162042	0.03162042
3957	-174.7999	-177.3817	2.58179	0.01998297	0.01998297	0.01998297	0.01998297	0.01998297	0.01998297	0.01998297	0.01998297	0.01998297	0.01998297	0.01998297	0.01998297	0.01998297
3958	-175.0365	-177.5219	2.485393	0.0209236	0.0209236	0.0209236	0.0209236	0.0209236	0.0209236	0.0209236	0.0209236	0.0209236	0.0209236	0.0209236	0.0209236	0.0209236
3959	-176.1045	-178.3161	2.211642	0.02359481	0.02359481	0.02359481	0.02359481	0.02359481	0.02359481	0.02359481	0.02359481	0.02359481	0.02359481	0.02359481	0.02359481	0.02359481
3960	-174.9686	-177.4785	2.50993	0.02068417	0.02068417	0.02068417	0.02068417	0.02068417	0.02068417	0.02068417	0.02068417	0.02068417	0.02068417	0.02068417	0.02068417	0.02068417
3961	-175.1286	-178.1889	3.060374	0.01531305	0.01531305	0.01531305	0.01531305	0.01531305	0.01531305	0.01531305	0.01531305	0.01531305	0.01531305	0.01531305	0.01531305	0.01531305
3962	-174.7917	-177.7447	2.952949	0.01636128	0.01636128	0.01636128	0.01636128	0.01636128	0.01636128	0.01636128	0.01636128	0.01636128	0.01636128	0.01636128	0.01636128	0.01636128
3963	-174.5955	-177.376	2.780442	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457
3964	-174.5955	-177.376	2.780442	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457
3965	-174.5955	-177.376	2.780442	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457	0.01804457
3966	-174.8938	-177.4332	2.539403	0.02039658	0.02039658	0.02039658	0.02039658	0.02039658	0.02039658	0.02039658	0.02039658	0.02039658	0.02039658	0.02039658	0.02039658	0.02039658
3967	-175.817	-179.0099	3.192803	0.01402083	0.01402083	0.01402083	0.01402083	0.01402083	0.01402083	0.01402083	0.01402083	0.01402083	0.01402083	0.01402083	0.01402083	0.01402083
3968	-174.6641	-177.3295	2.665403	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671
3969	-174.6641	-177.3295	2.665403	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671
3970	-174.6641	-177.3295	2.665403	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671	0.0191671
3971	-175.3314	-178.4378	3.10645	0.01486345	0.01486345	0.01486345	0.01486345	0.01486345	0.01486345	0.01486345	0.01486345	0.01486345	0.01486345	0.01486345	0.01486345	0.01486345
3972	-174.5963	-177.3852	2.788871	0.01796232	0.01796232	0.01796232	0.01796232	0.01796232	0.01796232	0.01796232	0.01796232	0.01796232	0.01796232	0.01796232	0.01796232	0.01796232
3973	-177.948	-179.838	1.890054	0.0267328	0.0267328	0.0267328	0.0267328	0.0267328	0.0267328	0.0267328	0.0267328	0.0267328	0.0267328	0.0267328	0.0267328	0.0267328
3974	-174.6599	-177.5392	2.87922	0.01708071	0.01708071	0.01708071	0.01708071	0.01708071	0.01708071	0.01708071	0.01708071	0.01708071	0.01708071	0.01708071	0.01708071	0.01708071
3975	-175.2198	-177.6462	2.426431	0.02149893	0.02149893	0.02149893	0.02149893	0.02149893	0.02149893	0.02149893	0.02149893	0.02149893	0.02149893	0.02149893	0.02149893	0.02149893
3976	-175.5126	-178.6543	3.141748	0.01451902	0.01451902	0.01451902	0.01451902	0.01451902	0.01451902	0.01451902	0.01451902	0.01451902	0.01451902	0.01451902	0.01451902	0.01451902
3977	-175.6956	-177.9971	2.301519	0.0227178	0.0227178	0.0227178	0.0227178	0.0227178	0.0227178	0.0227178	0.0227178	0.0227178	0.0227178	0.0227178	0.0227178	0.0227178
3978	-174.5954	-177.3694	2.774001	0.01810742	0.01810742	0.01810742	0.01810742	0.01810742	0.01810742	0.01810742	0.01810742	0.01810742	0.01810742	0.01810742	0.01810742	0.01810742
3979	-174.5954	-177.3694	2.774001	0.01810742	0.01810742	0.01810742	0.01810742	0.01810742	0.01810742	0.01810742	0.01810742	0.01810742	0.01810742	0.01810742	0.01810742	0.01810742
3980	-174.8419	-177.8152	2.973321	0.0161625	0.0161625	0.0161625	0.0161625	0.0161625	0.0161625	0.0161625	0.0161625	0.0161625	0.0161625	0.0161625	0.0161625	0.0161625
3981	-174.7858	-177.7362	2.950363	0.01638651	0.01638651	0.01638651	0.01638651	0.01638651	0.01638651	0.01638651	0.01638651	0.01638651	0.01638651	0.01638651	0.01638651	0.01638651
3982	-174.9766	-177.4835	2.506937	0.02071337	0.02071337	0.02071337	0.02071337	0.02071337	0.02071337	0.02071337	0.02071337	0.02071337	0.02071337	0.02071337	0.02071337	0.02071337
3983	-175.0885	-177.5562	2.467721	0.02109604	0.02109604	0.02109604	0.02109604	0.02109604	0.02109604	0.02109604	0.02109604	0.02109604	0.02109604	0.02109604	0.02109604	0.02109604
3984	-175.0885	-177.5562	2.467721	0.02109604	0.02109604	0.02109604	0.02109604	0.02109604	0.02109604	0.02109604	0.02109604	0.02109604	0.02109604	0.02109604	0.02109604	0.02109604
3985	-175.3153	-177.7141	2.398761	0.02176894	0.02176894	0.02176894	0.02176894	0.02176894	0.02176894	0.02176894	0.02176894	0.02176894	0.02176894	0.02176894	0.02176894	0.02176894
3986	-175.5946	-177.9204	2.325724	0.02248161	0.02248161	0.02248161	0.02248161	0.02248161	0.02248161	0.02248161	0.02248161	0.02248161	0.02248161	0.02248161	0.02248161	0.02248161
3987	-175.5946	-177.9204	2.325724	0.02248161	0.02248161	0.02248161	0.02248161	0.02248161	0.02248161	0.02248161	0.02248161	0.02248161	0.02248161	0.02248161	0.02248161	0.02248161
3988	-174.6467	-177.515	2.868299	0.01718728	0.01718728	0.01718728	0.01718728	0.01718728	0.01718728	0.01718728	0.01718728	0.01718728	0.01718728	0.01718728	0.01718728	0.01718728
3989	-174.6467	-177.515	2.868299	0.01718728	0.01718728	0.01718728	0.01718728	0.01718728	0.01718728	0.01718728	0.01718728	0.01718728	0.01718728	0.01718728	0.01718728	0.01718728
3990	-174.5958	-177.38	2.784212	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778
3991	-174.5958	-177.38	2.784212	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778
3992	-174.5958	-177.38	2.784212	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778
3993	-174.5958	-177.38	2.784212	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778
3994	-174.5958	-177.38	2.784212	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778	0.01800778
3995	-174.6341	-177.3276	2.693514	0.01889279	0.01889279	0.01889279	0.01889279	0.01889279	0.01889279	0.01889279	0.01889279	0.01889279	0.01889279	0.01889279	0.01889279	0.01889279
3996	-174.642	-177.506	2.864021	0.01722902	0.01722902	0.01722902	0.01722902	0.01722902	0.01722902	0.01722902	0.01722902	0.01722902	0.01722902	0.01722902	0.01722902	0.01722902
3997	-174.642	-177.506	2.864021	0.01722902	0.01722902	0.01722902	0.01722902	0.01722902	0.01722902	0.01722902	0.01722902	0.01722902	0.01722902	0.01722902	0.01722902	0.01722902
3998	-177.4125	-179.387	1.974495	0.02590884	0.02590884	0.02590884	0.02590884	0.02590884	0.02590884	0.02590884	0.02590884	0.02590884	0.02590884	0.02590884	0.02590884	0.02590884
3999	-174.683	-177.5788	2.895782	0.0169191	0.0169191	0.0169191	0.0169191	0.0169191	0.0169191	0.0169191	0.0169191	0.0169191	0.0169191	0.0169191	0.0169191	0.0169191
4000	-174.5975	-177.355	2.757538	0.01826806	0.01826806	0.01826806	0.01826806	0.01826806	0.01826806	0.01826806	0.01826806	0.01826806	0.01826806	0.01826806	0.01826806	0.01826806
4001	-174.5975	-177.355	2.757538	0.01826806	0.01826806	0.01826806	0.01826806	0.01826806	0.01826806	0.01826806	0.01826806	0.01826806	0.01826806	0.01826806	0.01826806	0.01826806
4002	-174.6027	-177.3434	2.740769	0.01843169	0.01843169	0.01843169	0.01843169	0.01843169	0.01843169	0.01843169	0.01843169	0.01843169	0.01843169	0.01843169	0.01843169	0.01843169
4003	-174.5957	-177.3788	2.783098	0.01801866	0.01801866	0.01801866	0.01801866	0.01801866	0.01801866	0.01801866	0.01801866	0.01801866	0.01801866	0.01801866	0.01801866	0.01801866
4004	-174.8239	-177.7902	2.9663	0.01623101	0.01623101	0.01623101	0.01623101	0.01623101	0.01623101	0.01623101	0.01623101	0.01623101	0.01623101	0.01623101	0.01623101	0.01623101
4005	-174.9269	-177.9302	3.003272	0.01587024	0.01587024	0.01587024	0.01587024	0.01587024	0.01587024	0.01587024	0.01587024	0.01587024	0.01587024	0.01587024	0.01587024	0.01587024
4006	-174.6533	-177.328	2.674613	0.01907723	0.01907723	0.01907723	0.01907723	0.01907723	0.01907723	0.01907723	0.01907723	0.01907723	0.01907723	0.01907723	0.01907723	0.01907723
4007	-175.8043	-178.0808	2.276444	0.02296248	0.02296248	0.02296248	0.02296248	0.02296248	0.02296248	0.02296248	0.02296248	0.02296248	0.02296248	0.02296248	0.02296248	0.02296248
4008	-174.8685	-177.4186	2.550147	0.02029174	0.02029174	0.02029174	0.02029174	0.02029174	0.02029174	0.02029174	0.02029174	0.02029174	0.02029174	0.02029174	0.02029174	0.02029174
4009	-174.7862	-177.3749	2.588624	0.01991629	0.01991629	0.01991629	0.01991629	0.01991629	0.01991629	0.01991629	0.01991629	0.01991629	0.01991629	0.01991629	0.01991629	0.01991629
4010	-174.619	-177.458	2.839052	0.01747266	0.01747266	0.01747266	0.01747266	0.01747266	0.01747266	0.01747266	0.01747266	0.01747266	0.01747266	0.01747266	0.01747266	0.01747266
4011	-174.5959	-177.3815	2.785603	0.01799421	0.01799421	0.01799421	0.01799421	0.01799421	0.01799421	0.01799421	0.01799421	0.01799421	0.01799421	0.01799421	0.01799421	0.01799421
4012	-174.6641	-177.5464	2.882386	0.01704982	0.01704982	0.01704982	0.01704982	0.01704982	0.01704982	0.01704982	0.01704982	0.01704982	0.01704982	0.01704982	0.01704982	0.01704982
4013	-175.5055	-178.6459	3.140446	0.01453172	0.01453172	0.01453172	0.01453172	0.01453172	0.01453172	0.01453172	0.01453172	0.01453172	0.01453172	0.01453172	0.01453172	0.01453172
4014	-175.0999	-178.153	3.053104	0.01538399	0.01538399	0.01538399	0.01538399	0.01538399	0.01538399	0.01538399	0.01538399	0.01538399	0.01538399	0.01538399	0.01538399	0.01538399
4015	-175.2105	-177.6397	2.429232	0.0214716	0.0214716	0.0214716	0.0214716	0.0214716	0.0214716	0.0214716	0.0214716	0.0214716	0.0214716	0.0214716	0.0214716	0.0214716
4016	-174.7496	-177.6832	2.933545	0.01655062	0.01655062	0.01655062	0.01655062	0.01655062	0.01655062	0.01655062	0.01655062	0.01655062	0.01655062	0.01655062	0.01655062	0.01655062
4017	-176.8945	-178.9564	2.061959	0.02505538	0.02505538	0.02505538	0.02505538	0.02505538	0.02505538	0.02505538	0.02505538	0.02505538	0.02505538	0.02505538	0.02505538	0.02505538
4018	-176.2264	-178.4132	2.186825	0.02383696	0.02383696	0.02383696	0.02383696	0.02383696	0.02383696	0.02383696	0.02383696	0.02383696	0.02383696	0.02383696	0.02383696	0.02383696
4019	-175.6638	-177.9728	2.309036	0.02264445	0.02264445	0.02264445	0.02264445	0.02264445	0.02264445	0.02264445	0.02264445	0.02264445	0.02264445	0.02264445	0.02264445	0.02264445
4020	-175.6638	-177.9728	2.309036	0.02264445	0.02264445	0.02264445	0.02264445	0.02264445	0.02264445	0.02264445	0.02264445	0.02264445	0.02264445	0.02264445	0.02264445	0.02264445
4021	-175.5367	-177.8768	2.340073	0.0223416	0.0223416	0.0223416	0.0223416	0.0223416	0.0223416	0.0223416	0.0223416	0.0223416	0.0223416	0.0223416	0.0223416	0.0223416
4022	-175.5367	-177.8768	2.340073	0.0223416	0.0223416	0.0223416	0.0223416	0.0223416	0.0223416	0.0223416	0.0223416	0.0223416	0.0223416	0.0223416	0.0223416	0.0223416
4023	-176.025	-179.2484	3.223414	0.01372214	0.01372214	0.01372214	0.01372214	0.01372214	0.01372214	0.01372214	0.01372214	0.01372214	0.01372214	0.01372214	0.01372214	0.01372214
4024	-174.6299	-177.3281	2.698242	0.01884666	0.01884666	0.01884666	0.01884666	0.01884666	0.01884666	0.01884666	0.01884666	0.01884666	0.01884666	0.01884666	0.01884666	0.01884666
4025	-174.6299	-177.3281	2.698242	0.01884666	0.01884666	0.01884666	0.01884666	0.01884666	0.01884666	0.01884666	0.01884666	0.01884666	0.01884666	0.01884666	0.01884666	0.01884666
4026	-174.9922	-177.4934	2.5012	0.02076936	0.02076936	0.02076936	0.02076936	0.02076936	0.02076936	0.02076936	0.02076936	0.02076936	0.02076936	0.02076936	0.02076936	0.02076936
4027	-175.0856	-178.135	3.049383	0.0154203	0.0154203	0.0154203	0.0154203	0.0154203	0.0154203	0.0154203	0.0154203	0.0154203	0.0154203	0.0154203	0.0154203	0.0154203
4028	-175.1678	-178.2378	3.06998	0.01521932	0.01521932	0.01521932	0.01521932	0.01521932	0.01521932	0.01521932	0.01521932	0.01521932	0.01521932	0.01521932	0.01521932	0.01521932
4029	-176.3404	-179.6055	3.265039	0.01331598	0.01331598	0.01331598	0.01331598	0.01331598	0.01331598	0.01331598	0.01331598	0.01331598	0.01331598	0.01331598	0.01331598	0.01331598
4030	-176.9352	-180.2675	3.332276	0.01265989	0.01265989	0.01265989	0.01265989	0.01265989	0.01265989	0.01265989	0.01265989	0.01265989	0.01265989	0.01265989	0.01265989	0.01265989
4031	-178.6407	-182.1187	3.477987	0.01123807	0.01123807	0.01123807	0.01123807	0.01123807	0.01123807	0.01123807	0.01123807	0.01123807	0.01123807	0.01123807	0.01123807	0.01123807
4032	-178.7584	-182.2447	3.486361	0.01115636	0.01115636	0.01115636	0.01115636	0.01115636	0.01115636	0.01115636	0.01115636	0.01115636	0.01115636	0.01115636	0.01115636	0.01115636
4033	-174.7469	-177.3567	2.609772	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993
4034	-174.7469	-177.3567	2.609772	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993
4035	-174.7469	-177.3567	2.609772	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993	0.01970993
4036	-174.9521	-177.4683	2.516183	0.02062315	0.02062315	0.02062315	0.02062315	0.02062315	0.02062315	0.02062315	0.02062315	0.02062315	0.02062315	0.02062315	0.02062315	0.02062315
4037	-174.9521	-177.4683	2.516183	0.02062315	0.02062315	0.02062315	0.02062315	0.02062315	0.02062315	0.02062315	0.02062315	0.02062315	0.02062315	0.02062315	0.02062315	0.02062315
4038	-175.252	-178.3414	3.089398	0.01502984	0.01502984	0.01502984	0.01502984	0.01502984	0.01502984	0.01502984	0.01502984	0.01502984	0.01502984	0.01502984	0.01502984	0.01502984
4039	-174.601	-177.4079	2.806957	0.01778584	0.01778584	0.01778584	0.01778584	0.01778584	0.01778584	0.01778584	0.01778584	0.01778584	0.01778584	0.01778584	0.01778584	0.01778584
4040	-174.6569	-177.3284	2.671515	0.01910746	0.01910746	0.01910746	0.01910746	0.01910746	0.01910746	0.01910746	0.01910746	0.01910746	0.01910746	0.01910746	0.01910746	0.01910746
4041	-175.2248	-177.6497	2.424941	0.02151348	0.02151348	0.02151348	0.02151348	0.02151348	0.02151348	0.02151348	0.02151348	0.02151348	0.02151348	0.02151348	0.02151348	0.02151348
4042	-179.0772	-182.5855	3.508257	0.0109427	0.0109427	0.0109427	0.0109427	0.0109427	0.0109427	0.0109427	0.0109427	0.0109427	0.0109427	0.0109427	0.0109427	0.0109427
4043	-175.0317	-178.0665	3.034797	0.01556263	0.01556263	0.01556263	0.01556263	0.01556263	0.01556263	0.01556263	0.01556263	0.01556263	0.01556263	0.01556263	0.01556263	0.01556263
4044	-176.6497	-179.9512	3.301542	0.01295978	0.01295978	0.01295978	0.01295978	0.01295978	0.01295978	0.01295978	0.01295978	0.01295978	0.01295978	0.01295978	0.01295978	0.01295978
4045	-174.6289	-177.3283	2.69933	0.01883605	0.01883605	0.01883605	0.01883605	0.01883605	0.01883605	0.01883605	0.01883605	0.01883605	0.01883605	0.01883605	0.01883605	0.01883605
4046	-174.6289	-177.3283	2.69933	0.01883605	0.01883605	0.01883605	0.01883605	0.01883605	0.01883605	0.01883605	0.01883605	0.01883605	0.01883605	0.01883605	0.01883605	0.01883605
4047	-175.3655	-178.479	3.113458	0.01479507	0.01479507	0.01479507	0.01479507	0.01479507	0.01479507	0.01479507	0.01479507	0.01479507	0.01479507	0.01479507	0.01479507	0.01479507
4048	-174.6487	-177.3276	2.678834	0.01903604	0.01903604	0.01903604	0.01903604	0.01903604	0.01903604	0.01903604	0.01903604	0.01903604	0.01903604	0.01903604	0.01903604	0.01903604
4049	-174.6487	-177.3276	2.678834	0.01903604	0.01903604	0.01903604	0.01903604	0.01903604	0.01903604	0.01903604	0.01903604	0.01903604	0.01903604	0.01903604	0.01903604	0.01903604
4050	-174.6649	-177.548	2.883046	0.01704338	0.01704338	0.01704338	0.01704338	0.01704338	0.01704338	0.01704338	0.01704338	0.01704338	0.01704338	0.01704338	0.01704338	0.01704338
4051	-175.438	-177.8034	2.365416	0.0220943	0.0220943	0.0220943	0.0220943	0.0220943	0.0220943	0.0220943	0.0220943	0.0220943	0.0220943	0.0220943	0.0220943	0.0220943
4052	-174.9207	-177.4492	2.528459	0.02050337	0.02050337	0.02050337	0.02050337	0.02050337	0.02050337	0.02050337	0.02050337	0.02050337	0.02050337	0.02050337	0.02050337	0.02050337
4053	-174.8366	-177.8079	2.97131	0.01618212	0.01618212	0.01618212	0.01618212	0.01618212	0.01618212	0.01618212	0.01618212	0.01618212	0.01618212	0.01618212	0.01618212	0.01618212
4054	-174.6071	-177.4278	2.820701	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173
4055	-174.6071	-177.4278	2.820701	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173
4056	-174.6071	-177.4278	2.820701	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173	0.01765173
4057	-174.7749	-177.7203	2.945472	0.01643424	0.01643424	0.01643424	0.01643424	0.01643424	0.01643424	0.01643424	0.01643424	0.01643424	0.01643424	0.01643424	0.01643424	0.01643424
4058	-174.7749	-177.7203	2.945472	0.01643424	0.01643424	0.01643424	0.01643424	0.01643424	0.01643424	0.01643424	0.01643424	0.01643424	0.01643424	0.01643424	0.01643424	0.01643424
4059	-174.6517	-177.3278	2.67608	0.01906291	0.01906291	0.01906291	0.01906291	0.01906291	0.01906291	0.01906291	0.01906291	0.01906291	0.01906291	0.01906291	0.01906291	0.01906291
4060	-175.6054	-177.9285	2.323088	0.02250733	0.02250733	0.02250733	0.02250733	0.02250733	0.02250733	0.02250733	0.02250733	0.02250733	0.02250733	0.02250733	0.02250733	0.02250733
4061	-174.9903	-177.4922	2.501868	0.02076284	0.02076284	0.02076284	0.02076284	0.02076284	0.02076284	0.02076284	0.02076284	0.02076284	0.02076284	0.02076284	0.02076284	0.02076284
4062	-174.9903	-177.4922	2.501868	0.02076284	0.02076284	0.02076284	0.02076284	0.02076284	0.02076284	0.02076284	0.02076284	0.02076284	0.02076284	0.02076284	0.02076284	0.02076284
4063	-174.9122	-177.4441	2.531896	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983
4064	-174.9122	-177.4441	2.531896	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983
4065	-174.9122	-177.4441	2.531896	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983	0.02046983
