state	power	likelihood
260	0.0457817	-59.3225
270	0.0457817	-50.2166
280	0.0457817	-60.1299
290	0.0457817	-51.3222
300	0.0457817	-49.841
310	0.0457817	-51.8921
320	0.0457817	-50.5731
330	0.0457817	-52.9643
340	0.0457817	-52.0688
350	0.0457817	-51.188
360	0.0457817	-49.7468
370	0.0457817	-49.8237
380	0.0457817	-50.1218
390	0.0457817	-49.8278
400	0.0457817	-62.4014
410	0.0457817	-50.455
420	0.0457817	-82.1057
430	0.0457817	-51.0103
440	0.0457817	-50.5366
450	0.0457817	-52.4523
460	0.0457817	-50.0553
470	0.0457817	-49.7485
480	0.0457817	-50.1727
490	0.0457817	-49.8161
500	0.0457817	-50.0336
510	0.0457817	-53.3735
520	0.0457817	-51.7311
530	0.0457817	-51.8625
540	0.0457817	-68.2847
550	0.0457817	-50.6474
560	0.0457817	-55.0846
570	0.0457817	-50.1973
580	0.0457817	-50.7626
590	0.0457817	-69.7031
600	0.0457817	-52.3588
610	0.0457817	-49.7456
620	0.0457817	-50.7233
630	0.0457817	-55.3024
640	0.0457817	-51.3575
650	0.0457817	-50.2412
660	0.0457817	-51.3795
670	0.0457817	-49.7609
680	0.0457817	-58.469
690	0.0457817	-50.97
700	0.0457817	-55.0159
710	0.0457817	-50.4075
720	0.0457817	-49.8457
730	0.0457817	-50.6221
740	0.0457817	-51.1837
750	0.0457817	-54.5224
760	0.0457817	-51.8797
770	0.0457817	-61.9769
780	0.0457817	-49.7491
790	0.0457817	-51.0488
800	0.0457817	-54.3151
810	0.0457817	-50.6212
820	0.0457817	-49.8036
830	0.0457817	-56.5898
840	0.0457817	-53.5757
850	0.0457817	-61.8319
860	0.0457817	-53.7781
870	0.0457817	-56.3353
880	0.0457817	-51.7474
890	0.0457817	-50.358
900	0.0457817	-51.2757
910	0.0457817	-50.3616
920	0.0457817	-54.6656
930	0.0457817	-50.7675
940	0.0457817	-49.9824
950	0.0457817	-51.4803
960	0.0457817	-55.8248
970	0.0457817	-50.4898
980	0.0457817	-51.3027
990	0.0457817	-53.2887
1000	0.0457817	-49.7465
