state	power	likelihood
260	3.14882e-06	-50.9831
270	3.14882e-06	-62.119
280	3.14882e-06	-50.3564
290	3.14882e-06	-50.2399
300	3.14882e-06	-65.4277
310	3.14882e-06	-50.0412
320	3.14882e-06	-49.9912
330	3.14882e-06	-50.5187
340	3.14882e-06	-50.0534
350	3.14882e-06	-55.4504
360	3.14882e-06	-78.5056
370	3.14882e-06	-58.4545
380	3.14882e-06	-50.1708
390	3.14882e-06	-49.9603
400	3.14882e-06	-83.5016
410	3.14882e-06	-63.4652
420	3.14882e-06	-50.7445
430	3.14882e-06	-51.3168
440	3.14882e-06	-57.9231
450	3.14882e-06	-58.2198
460	3.14882e-06	-66.502
470	3.14882e-06	-50.1095
480	3.14882e-06	-50.2171
490	3.14882e-06	-78.2216
500	3.14882e-06	-61.5925
510	3.14882e-06	-60.7185
520	3.14882e-06	-51.9475
530	3.14882e-06	-59.7058
540	3.14882e-06	-57.4179
550	3.14882e-06	-49.7734
560	3.14882e-06	-53.0793
570	3.14882e-06	-52.6457
580	3.14882e-06	-53.1666
590	3.14882e-06	-52.0489
600	3.14882e-06	-59.0862
610	3.14882e-06	-57.7377
620	3.14882e-06	-54.4117
630	3.14882e-06	-50.1914
640	3.14882e-06	-51.5103
650	3.14882e-06	-65.5062
660	3.14882e-06	-51.4194
670	3.14882e-06	-54.2803
680	3.14882e-06	-52.2806
690	3.14882e-06	-54.2109
700	3.14882e-06	-50.246
710	3.14882e-06	-51.2424
720	3.14882e-06	-56.5522
730	3.14882e-06	-49.9916
740	3.14882e-06	-58.9056
750	3.14882e-06	-53.0271
760	3.14882e-06	-49.759
770	3.14882e-06	-68.0656
780	3.14882e-06	-69.0397
790	3.14882e-06	-84.506
800	3.14882e-06	-52.5325
810	3.14882e-06	-55.7394
820	3.14882e-06	-60.6005
830	3.14882e-06	-62.9339
840	3.14882e-06	-69.3663
850	3.14882e-06	-49.7572
860	3.14882e-06	-51.3642
870	3.14882e-06	-50.7282
880	3.14882e-06	-50.3818
890	3.14882e-06	-50.2489
900	3.14882e-06	-55.8959
910	3.14882e-06	-52.0675
920	3.14882e-06	-73.4465
930	3.14882e-06	-75.9462
940	3.14882e-06	-54.4159
950	3.14882e-06	-69.8492
960	3.14882e-06	-54.5696
970	3.14882e-06	-49.8271
980	3.14882e-06	-50.2093
990	3.14882e-06	-57.1028
1000	3.14882e-06	-59.8721
