state	power	likelihood
260	0.0338102	-50.9881
270	0.0338102	-52.6657
280	0.0338102	-49.7478
290	0.0338102	-49.8031
300	0.0338102	-52.1574
310	0.0338102	-55.3745
320	0.0338102	-53.5382
330	0.0338102	-52.2995
340	0.0338102	-52.4676
350	0.0338102	-50.2671
360	0.0338102	-49.8477
370	0.0338102	-50.1529
380	0.0338102	-52.6257
390	0.0338102	-62.778
400	0.0338102	-56.572
410	0.0338102	-52.6054
420	0.0338102	-49.8408
430	0.0338102	-55.5495
440	0.0338102	-49.7432
450	0.0338102	-51.227
460	0.0338102	-49.7791
470	0.0338102	-63.2007
480	0.0338102	-50.0642
490	0.0338102	-51.1852
500	0.0338102	-57.6768
510	0.0338102	-60.4977
520	0.0338102	-49.7751
530	0.0338102	-54.2388
540	0.0338102	-49.9292
550	0.0338102	-49.7476
560	0.0338102	-52.8386
570	0.0338102	-68.5062
580	0.0338102	-50.7721
590	0.0338102	-59.0847
600	0.0338102	-72.7682
610	0.0338102	-51.7074
620	0.0338102	-53.3701
630	0.0338102	-49.9436
640	0.0338102	-50.3429
650	0.0338102	-59.7597
660	0.0338102	-50.0517
670	0.0338102	-49.8833
680	0.0338102	-55.2927
690	0.0338102	-53.0509
700	0.0338102	-50.8092
710	0.0338102	-49.8267
720	0.0338102	-50.7155
730	0.0338102	-57.6768
740	0.0338102	-52.1011
750	0.0338102	-52.0575
760	0.0338102	-52.2666
770	0.0338102	-51.9239
780	0.0338102	-49.7516
790	0.0338102	-51.4175
800	0.0338102	-59.7133
810	0.0338102	-51.6187
820	0.0338102	-49.8165
830	0.0338102	-53.9623
840	0.0338102	-74.9162
850	0.0338102	-53.8135
860	0.0338102	-49.8319
870	0.0338102	-49.7508
880	0.0338102	-49.7945
890	0.0338102	-52.4121
900	0.0338102	-67.5627
910	0.0338102	-55.2288
920	0.0338102	-54.125
930	0.0338102	-51.3388
940	0.0338102	-60.3782
950	0.0338102	-50.8477
960	0.0338102	-49.7703
970	0.0338102	-52.9767
980	0.0338102	-62.2199
990	0.0338102	-49.7434
1000	0.0338102	-56.4158
