state	power	likelihood
260	0.383102	-49.7513
270	0.383102	-56.9614
280	0.383102	-52.0412
290	0.383102	-49.7735
300	0.383102	-49.7707
310	0.383102	-52.6688
320	0.383102	-50.3791
330	0.383102	-50.7931
340	0.383102	-50.6393
350	0.383102	-50.1766
360	0.383102	-50.9963
370	0.383102	-49.7446
380	0.383102	-49.7792
390	0.383102	-49.7489
400	0.383102	-51.5077
410	0.383102	-52.6112
420	0.383102	-50.6063
430	0.383102	-50.0426
440	0.383102	-49.8784
450	0.383102	-49.952
460	0.383102	-51.1798
470	0.383102	-49.8979
480	0.383102	-50.1222
490	0.383102	-52.469
500	0.383102	-49.8446
510	0.383102	-51.6833
520	0.383102	-50.2657
530	0.383102	-51.691
540	0.383102	-51.6219
550	0.383102	-50.5233
560	0.383102	-50.7258
570	0.383102	-51.5234
580	0.383102	-49.7798
590	0.383102	-50.1943
600	0.383102	-50.1581
610	0.383102	-50.7081
620	0.383102	-50.1576
630	0.383102	-49.9869
640	0.383102	-51.6363
650	0.383102	-49.8792
660	0.383102	-49.7473
670	0.383102	-50.4266
680	0.383102	-49.8536
690	0.383102	-49.774
700	0.383102	-49.8779
710	0.383102	-49.8019
720	0.383102	-51.0168
730	0.383102	-49.8121
740	0.383102	-50.0909
750	0.383102	-50.1315
760	0.383102	-52.0095
770	0.383102	-50.2222
780	0.383102	-50.048
790	0.383102	-49.8921
800	0.383102	-49.7432
810	0.383102	-54.3834
820	0.383102	-49.7523
830	0.383102	-50.879
840	0.383102	-49.9061
850	0.383102	-50.1405
860	0.383102	-49.8388
870	0.383102	-51.2804
880	0.383102	-49.7609
890	0.383102	-49.8627
900	0.383102	-49.7983
910	0.383102	-49.7519
920	0.383102	-54.2317
930	0.383102	-49.7467
940	0.383102	-50.2162
950	0.383102	-51.5986
960	0.383102	-50.1294
970	0.383102	-49.7639
980	0.383102	-60.9615
990	0.383102	-50.4768
1000	0.383102	-50.3159
