state	power	likelihood
260	0.0909118	-50.0008
270	0.0909118	-50.3819
280	0.0909118	-50.0431
290	0.0909118	-49.7897
300	0.0909118	-49.7675
310	0.0909118	-59.1617
320	0.0909118	-50.6168
330	0.0909118	-50.5542
340	0.0909118	-59.2934
350	0.0909118	-50.4181
360	0.0909118	-49.7548
370	0.0909118	-50.8875
380	0.0909118	-51.3728
390	0.0909118	-49.9016
400	0.0909118	-56.6608
410	0.0909118	-49.8484
420	0.0909118	-53.6097
430	0.0909118	-49.9593
440	0.0909118	-52.2859
450	0.0909118	-49.7832
460	0.0909118	-51.2246
470	0.0909118	-49.7439
480	0.0909118	-52.1025
490	0.0909118	-57.7974
500	0.0909118	-53.1615
510	0.0909118	-49.8609
520	0.0909118	-55.8258
530	0.0909118	-69.1873
540	0.0909118	-50.5605
550	0.0909118	-49.7435
560	0.0909118	-57.2403
570	0.0909118	-49.934
580	0.0909118	-50.8659
590	0.0909118	-50.4331
600	0.0909118	-50.0953
610	0.0909118	-49.9418
620	0.0909118	-49.7775
630	0.0909118	-49.8117
640	0.0909118	-50.819
650	0.0909118	-52.6587
660	0.0909118	-49.9465
670	0.0909118	-50.2775
680	0.0909118	-67.0241
690	0.0909118	-51.1688
700	0.0909118	-49.7457
710	0.0909118	-49.8038
720	0.0909118	-55.2931
730	0.0909118	-50.4503
740	0.0909118	-49.8013
750	0.0909118	-52.6266
760	0.0909118	-55.7403
770	0.0909118	-50.3103
780	0.0909118	-67.346
790	0.0909118	-50.3187
800	0.0909118	-50.1811
810	0.0909118	-54.2738
820	0.0909118	-51.0117
830	0.0909118	-49.7994
840	0.0909118	-62.6695
850	0.0909118	-52.1711
860	0.0909118	-53.9509
870	0.0909118	-52.5597
880	0.0909118	-58.0239
890	0.0909118	-51.0707
900	0.0909118	-54.5132
910	0.0909118	-55.5242
920	0.0909118	-54.0902
930	0.0909118	-50.2577
940	0.0909118	-52.4375
950	0.0909118	-52.7863
960	0.0909118	-49.7512
970	0.0909118	-51.0797
980	0.0909118	-52.7956
990	0.0909118	-51.0551
1000	0.0909118	-53.4332
