state	power	likelihood
260	0.00519291	-51.228
270	0.00519291	-53.0268
280	0.00519291	-55.7834
290	0.00519291	-50.3472
300	0.00519291	-60.4775
310	0.00519291	-61.957
320	0.00519291	-51.4441
330	0.00519291	-62.3489
340	0.00519291	-61.2706
350	0.00519291	-52.0698
360	0.00519291	-50.1774
370	0.00519291	-74.1525
380	0.00519291	-50.4228
390	0.00519291	-51.8883
400	0.00519291	-57.5516
410	0.00519291	-50.9219
420	0.00519291	-70.9523
430	0.00519291	-62.6679
440	0.00519291	-52.5108
450	0.00519291	-51.472
460	0.00519291	-62.1324
470	0.00519291	-65.7479
480	0.00519291	-59.3991
490	0.00519291	-83.7629
500	0.00519291	-49.7914
510	0.00519291	-51.6673
520	0.00519291	-55.0065
530	0.00519291	-52.3389
540	0.00519291	-50.8633
550	0.00519291	-72.7563
560	0.00519291	-70.038
570	0.00519291	-51.2488
580	0.00519291	-73.0222
590	0.00519291	-55.3159
600	0.00519291	-50.1018
610	0.00519291	-67.5439
620	0.00519291	-50.7915
630	0.00519291	-66.1227
640	0.00519291	-50.1643
650	0.00519291	-75.2789
660	0.00519291	-51.7214
670	0.00519291	-49.8165
680	0.00519291	-52.4162
690	0.00519291	-52.4864
700	0.00519291	-58.3136
710	0.00519291	-58.1457
720	0.00519291	-50.8802
730	0.00519291	-69.7162
740	0.00519291	-70.3321
750	0.00519291	-55.7255
760	0.00519291	-53.7966
770	0.00519291	-50.5446
780	0.00519291	-50.0408
790	0.00519291	-57.9423
800	0.00519291	-50.5202
810	0.00519291	-52.863
820	0.00519291	-53.8084
830	0.00519291	-50.4421
840	0.00519291	-51.6545
850	0.00519291	-51.8645
860	0.00519291	-49.7666
870	0.00519291	-50.0448
880	0.00519291	-66.6085
890	0.00519291	-55.8559
900	0.00519291	-69.1401
910	0.00519291	-60.9607
920	0.00519291	-50.5726
930	0.00519291	-56.8398
940	0.00519291	-52.7652
950	0.00519291	-51.6391
960	0.00519291	-49.7641
970	0.00519291	-51.2821
980	0.00519291	-56.452
990	0.00519291	-54.5444
1000	0.00519291	-55.9952
