state	power	likelihood
260	0.0288473	-50.2497
270	0.0288473	-60.5992
280	0.0288473	-54.4983
290	0.0288473	-56.409
300	0.0288473	-49.9453
310	0.0288473	-58.6857
320	0.0288473	-52.6342
330	0.0288473	-49.815
340	0.0288473	-55.0823
350	0.0288473	-61.9159
360	0.0288473	-55.825
370	0.0288473	-54.3974
380	0.0288473	-54.1379
390	0.0288473	-50.2595
400	0.0288473	-52.7463
410	0.0288473	-50.9056
420	0.0288473	-66.2929
430	0.0288473	-76.4743
440	0.0288473	-62.6497
450	0.0288473	-52.6404
460	0.0288473	-51.1837
470	0.0288473	-50.6881
480	0.0288473	-52.1723
490	0.0288473	-54.78
500	0.0288473	-65.6069
510	0.0288473	-52.9058
520	0.0288473	-50.7384
530	0.0288473	-51.2144
540	0.0288473	-60.545
550	0.0288473	-49.7991
560	0.0288473	-50.0552
570	0.0288473	-49.7823
580	0.0288473	-55.024
590	0.0288473	-52.0874
600	0.0288473	-50.2417
610	0.0288473	-69.1987
620	0.0288473	-52.5191
630	0.0288473	-49.9263
640	0.0288473	-50.7143
650	0.0288473	-50.1796
660	0.0288473	-58.0856
670	0.0288473	-54.6906
680	0.0288473	-83.8164
690	0.0288473	-51.8578
700	0.0288473	-55.9517
710	0.0288473	-51.3494
720	0.0288473	-56.7448
730	0.0288473	-62.5669
740	0.0288473	-52.3205
750	0.0288473	-62.7663
760	0.0288473	-49.8511
770	0.0288473	-51.8757
780	0.0288473	-52.0422
790	0.0288473	-65.3935
800	0.0288473	-50.26
810	0.0288473	-54.147
820	0.0288473	-52.4213
830	0.0288473	-53.7067
840	0.0288473	-56.1621
850	0.0288473	-54.0044
860	0.0288473	-49.7445
870	0.0288473	-50.2891
880	0.0288473	-50.1299
890	0.0288473	-56.325
900	0.0288473	-49.8127
910	0.0288473	-50.9798
920	0.0288473	-49.9991
930	0.0288473	-58.6017
940	0.0288473	-50.4577
950	0.0288473	-50.6801
960	0.0288473	-55.3147
970	0.0288473	-57.1838
980	0.0288473	-49.7432
990	0.0288473	-57.536
1000	0.0288473	-54.4978
