state	power	likelihood
260	0.00802331	-53.0852
270	0.00802331	-55.8475
280	0.00802331	-52.972
290	0.00802331	-71.9598
300	0.00802331	-65.4364
310	0.00802331	-66.0219
320	0.00802331	-50.3148
330	0.00802331	-50.7947
340	0.00802331	-55.3685
350	0.00802331	-95.306
360	0.00802331	-53.3277
370	0.00802331	-54.857
380	0.00802331	-49.937
390	0.00802331	-100.468
400	0.00802331	-49.7724
410	0.00802331	-59.5947
420	0.00802331	-51.6445
430	0.00802331	-49.7599
440	0.00802331	-49.9491
450	0.00802331	-56.3905
460	0.00802331	-49.8765
470	0.00802331	-50.8867
480	0.00802331	-51.0732
490	0.00802331	-55.7487
500	0.00802331	-52.5071
510	0.00802331	-61.8145
520	0.00802331	-50.2274
530	0.00802331	-72.5682
540	0.00802331	-50.3267
550	0.00802331	-54.1443
560	0.00802331	-50.5909
570	0.00802331	-57.3758
580	0.00802331	-54.0313
590	0.00802331	-54.7544
600	0.00802331	-51.9446
610	0.00802331	-49.8786
620	0.00802331	-49.8971
630	0.00802331	-50.1462
640	0.00802331	-50.1447
650	0.00802331	-49.9093
660	0.00802331	-63.1703
670	0.00802331	-59.8287
680	0.00802331	-50.8609
690	0.00802331	-49.7434
700	0.00802331	-52.5245
710	0.00802331	-53.625
720	0.00802331	-52.3551
730	0.00802331	-81.7006
740	0.00802331	-50.0932
750	0.00802331	-59.1457
760	0.00802331	-53.2434
770	0.00802331	-51.06
780	0.00802331	-59.9069
790	0.00802331	-51.4421
800	0.00802331	-53.4876
810	0.00802331	-52.0663
820	0.00802331	-49.8206
830	0.00802331	-68.1722
840	0.00802331	-53.1239
850	0.00802331	-53.0243
860	0.00802331	-50.3517
870	0.00802331	-50.3708
880	0.00802331	-58.8004
890	0.00802331	-56.7718
900	0.00802331	-58.5742
910	0.00802331	-60.9185
920	0.00802331	-49.8489
930	0.00802331	-49.8905
940	0.00802331	-53.6959
950	0.00802331	-50.6635
960	0.00802331	-68.8505
970	0.00802331	-53.2851
980	0.00802331	-54.9636
990	0.00802331	-49.9029
1000	0.00802331	-54.3598
