state	power	likelihood
260	5.9499e-05	-49.7503
270	5.9499e-05	-62.4395
280	5.9499e-05	-50.0778
290	5.9499e-05	-76.1393
300	5.9499e-05	-62.7367
310	5.9499e-05	-60.4176
320	5.9499e-05	-51.9727
330	5.9499e-05	-49.8334
340	5.9499e-05	-54.7228
350	5.9499e-05	-49.8353
360	5.9499e-05	-57.0206
370	5.9499e-05	-52.0317
380	5.9499e-05	-49.8154
390	5.9499e-05	-59.23
400	5.9499e-05	-57.0177
410	5.9499e-05	-55.2761
420	5.9499e-05	-49.7479
430	5.9499e-05	-50.9128
440	5.9499e-05	-66.6045
450	5.9499e-05	-52.266
460	5.9499e-05	-50.1722
470	5.9499e-05	-53.055
480	5.9499e-05	-53.8051
490	5.9499e-05	-51.5243
500	5.9499e-05	-50.2041
510	5.9499e-05	-58.4325
520	5.9499e-05	-53.6402
530	5.9499e-05	-61.2849
540	5.9499e-05	-59.7487
550	5.9499e-05	-49.7749
560	5.9499e-05	-74.2748
570	5.9499e-05	-75.7854
580	5.9499e-05	-51.3183
590	5.9499e-05	-50.3194
600	5.9499e-05	-71.9604
610	5.9499e-05	-53.0758
620	5.9499e-05	-64.9112
630	5.9499e-05	-56.2172
640	5.9499e-05	-57.813
650	5.9499e-05	-52.0651
660	5.9499e-05	-57.3212
670	5.9499e-05	-59.4574
680	5.9499e-05	-60.6663
690	5.9499e-05	-51.353
700	5.9499e-05	-58.5861
710	5.9499e-05	-69.736
720	5.9499e-05	-49.765
730	5.9499e-05	-61.8456
740	5.9499e-05	-81.4584
750	5.9499e-05	-51.8567
760	5.9499e-05	-55.3957
770	5.9499e-05	-53.0294
780	5.9499e-05	-70.9165
790	5.9499e-05	-61.6433
800	5.9499e-05	-51.6008
810	5.9499e-05	-49.8624
820	5.9499e-05	-52.939
830	5.9499e-05	-63.1203
840	5.9499e-05	-67.2247
850	5.9499e-05	-51.3155
860	5.9499e-05	-49.8118
870	5.9499e-05	-72.9738
880	5.9499e-05	-57.2913
890	5.9499e-05	-50.1201
900	5.9499e-05	-51.638
910	5.9499e-05	-49.7787
920	5.9499e-05	-65.0526
930	5.9499e-05	-75.1024
940	5.9499e-05	-50.0012
950	5.9499e-05	-66.4759
960	5.9499e-05	-50.3296
970	5.9499e-05	-49.774
980	5.9499e-05	-58.4988
990	5.9499e-05	-64.7186
1000	5.9499e-05	-54.112
