state	power	likelihood
260	3.22439e-08	-54.8748
270	3.22439e-08	-50.3271
280	3.22439e-08	-51.3646
290	3.22439e-08	-50.5034
300	3.22439e-08	-53.8018
310	3.22439e-08	-57.3744
320	3.22439e-08	-72.9483
330	3.22439e-08	-63.0962
340	3.22439e-08	-55.8891
350	3.22439e-08	-66.9139
360	3.22439e-08	-49.9476
370	3.22439e-08	-65.06
380	3.22439e-08	-78.0028
390	3.22439e-08	-49.9882
400	3.22439e-08	-60.2664
410	3.22439e-08	-65.548
420	3.22439e-08	-52.4957
430	3.22439e-08	-51.201
440	3.22439e-08	-50.2937
450	3.22439e-08	-50.7549
460	3.22439e-08	-78.6383
470	3.22439e-08	-73.7371
480	3.22439e-08	-51.9598
490	3.22439e-08	-50.0618
500	3.22439e-08	-60.7483
510	3.22439e-08	-55.2643
520	3.22439e-08	-64.5278
530	3.22439e-08	-71.6037
540	3.22439e-08	-50.9733
550	3.22439e-08	-63.6863
560	3.22439e-08	-50.6684
570	3.22439e-08	-55.7938
580	3.22439e-08	-62.0175
590	3.22439e-08	-53.5111
600	3.22439e-08	-49.8238
610	3.22439e-08	-81.4923
620	3.22439e-08	-52.359
630	3.22439e-08	-50.7152
640	3.22439e-08	-50.0463
650	3.22439e-08	-66.2821
660	3.22439e-08	-60.1507
670	3.22439e-08	-56.7636
680	3.22439e-08	-51.9046
690	3.22439e-08	-50.0371
700	3.22439e-08	-50.6955
710	3.22439e-08	-56.1304
720	3.22439e-08	-55.9852
730	3.22439e-08	-50.4196
740	3.22439e-08	-51.018
750	3.22439e-08	-52.9502
760	3.22439e-08	-50.7221
770	3.22439e-08	-51.5047
780	3.22439e-08	-54.8811
790	3.22439e-08	-54.4769
800	3.22439e-08	-50.6863
810	3.22439e-08	-64.3614
820	3.22439e-08	-74.0115
830	3.22439e-08	-60.4966
840	3.22439e-08	-49.776
850	3.22439e-08	-50.1027
860	3.22439e-08	-55.859
870	3.22439e-08	-57.1882
880	3.22439e-08	-62.1916
890	3.22439e-08	-50.4785
900	3.22439e-08	-68.9305
910	3.22439e-08	-49.9374
920	3.22439e-08	-62.8648
930	3.22439e-08	-49.9182
940	3.22439e-08	-54.5531
950	3.22439e-08	-49.9769
960	3.22439e-08	-56.8576
970	3.22439e-08	-49.9294
980	3.22439e-08	-50.9577
990	3.22439e-08	-61.8265
1000	3.22439e-08	-52.0046
