state	power	likelihood
260	0.421383	-49.7456
270	0.421383	-52.6436
280	0.421383	-49.7437
290	0.421383	-49.7471
300	0.421383	-50.2598
310	0.421383	-50.8015
320	0.421383	-50.6338
330	0.421383	-50.0327
340	0.421383	-54.8849
350	0.421383	-52.9113
360	0.421383	-49.7938
370	0.421383	-49.7491
380	0.421383	-51.4706
390	0.421383	-49.9589
400	0.421383	-50.2675
410	0.421383	-49.8343
420	0.421383	-50.4753
430	0.421383	-50.5792
440	0.421383	-52.4019
450	0.421383	-49.8071
460	0.421383	-49.8713
470	0.421383	-50.0521
480	0.421383	-50.5853
490	0.421383	-50.3567
500	0.421383	-50.4364
510	0.421383	-49.8115
520	0.421383	-49.7438
530	0.421383	-50.1535
540	0.421383	-49.9417
550	0.421383	-49.7774
560	0.421383	-51.4347
570	0.421383	-49.8411
580	0.421383	-49.8357
590	0.421383	-50.0598
600	0.421383	-52.1175
610	0.421383	-50.0332
620	0.421383	-52.5453
630	0.421383	-49.7499
640	0.421383	-49.8501
650	0.421383	-50.1679
660	0.421383	-49.7522
670	0.421383	-49.9274
680	0.421383	-49.779
690	0.421383	-51.429
700	0.421383	-49.7439
710	0.421383	-54.0605
720	0.421383	-50.5211
730	0.421383	-49.7465
740	0.421383	-52.3674
750	0.421383	-52.8031
760	0.421383	-51.3986
770	0.421383	-49.8272
780	0.421383	-57.1669
790	0.421383	-49.7533
800	0.421383	-51.3761
810	0.421383	-51.3268
820	0.421383	-50.0176
830	0.421383	-50.8458
840	0.421383	-52.5732
850	0.421383	-49.7864
860	0.421383	-59.5861
870	0.421383	-50.3612
880	0.421383	-52.0254
890	0.421383	-51.1043
900	0.421383	-50.3794
910	0.421383	-58.4378
920	0.421383	-50.4927
930	0.421383	-50.9718
940	0.421383	-49.9135
950	0.421383	-49.7621
960	0.421383	-50.1552
970	0.421383	-51.4114
980	0.421383	-49.7541
990	0.421383	-52.2787
1000	0.421383	-51.8222
