state	power	likelihood
260	1.00762e-09	-51.8923
270	1.00762e-09	-52.1605
280	1.00762e-09	-49.7435
290	1.00762e-09	-52.3925
300	1.00762e-09	-55.7916
310	1.00762e-09	-61.1252
320	1.00762e-09	-58.5111
330	1.00762e-09	-50.4682
340	1.00762e-09	-56.3841
350	1.00762e-09	-50.0978
360	1.00762e-09	-49.7437
370	1.00762e-09	-54.5496
380	1.00762e-09	-62.9421
390	1.00762e-09	-56.6789
400	1.00762e-09	-51.3239
410	1.00762e-09	-55.016
420	1.00762e-09	-49.8621
430	1.00762e-09	-80.6843
440	1.00762e-09	-55.6962
450	1.00762e-09	-92.5269
460	1.00762e-09	-50.9193
470	1.00762e-09	-50.8502
480	1.00762e-09	-58.7748
490	1.00762e-09	-50.1193
500	1.00762e-09	-76.4156
510	1.00762e-09	-49.7918
520	1.00762e-09	-68.3649
530	1.00762e-09	-67.4809
540	1.00762e-09	-49.8229
550	1.00762e-09	-53.1001
560	1.00762e-09	-57.0841
570	1.00762e-09	-51.9609
580	1.00762e-09	-56.2997
590	1.00762e-09	-69.4419
600	1.00762e-09	-59.7889
610	1.00762e-09	-65.2259
620	1.00762e-09	-52.0359
630	1.00762e-09	-54.8674
640	1.00762e-09	-51.404
650	1.00762e-09	-57.469
660	1.00762e-09	-50.3
670	1.00762e-09	-50.6911
680	1.00762e-09	-53.047
690	1.00762e-09	-51.3302
700	1.00762e-09	-55.0134
710	1.00762e-09	-49.841
720	1.00762e-09	-60.4447
730	1.00762e-09	-53.9306
740	1.00762e-09	-121.389
750	1.00762e-09	-51.8398
760	1.00762e-09	-52.1565
770	1.00762e-09	-71.6018
780	1.00762e-09	-51.1959
790	1.00762e-09	-52.6715
800	1.00762e-09	-61.1173
810	1.00762e-09	-57.5377
820	1.00762e-09	-49.8927
830	1.00762e-09	-51.0472
840	1.00762e-09	-51.033
850	1.00762e-09	-61.5667
860	1.00762e-09	-56.4274
870	1.00762e-09	-59.3541
880	1.00762e-09	-71.9498
890	1.00762e-09	-53.7473
900	1.00762e-09	-50.0413
910	1.00762e-09	-63.6968
920	1.00762e-09	-52.4949
930	1.00762e-09	-55.0204
940	1.00762e-09	-74.6321
950	1.00762e-09	-54.9899
960	1.00762e-09	-54.0617
970	1.00762e-09	-53.484
980	1.00762e-09	-49.8622
990	1.00762e-09	-54.6818
1000	1.00762e-09	-53.7494
