state	power	likelihood
260	0.0173415	-57.7599
270	0.0173415	-49.7609
280	0.0173415	-104.522
290	0.0173415	-63.242
300	0.0173415	-60.3932
310	0.0173415	-51.7817
320	0.0173415	-51.4821
330	0.0173415	-51.6373
340	0.0173415	-50.4978
350	0.0173415	-49.7772
360	0.0173415	-50.007
370	0.0173415	-53.7008
380	0.0173415	-50.1139
390	0.0173415	-52.6497
400	0.0173415	-68.4219
410	0.0173415	-61.1931
420	0.0173415	-64.4678
430	0.0173415	-65.4652
440	0.0173415	-53.2728
450	0.0173415	-52.9657
460	0.0173415	-50.0127
470	0.0173415	-51.2594
480	0.0173415	-49.9289
490	0.0173415	-49.7968
500	0.0173415	-49.9686
510	0.0173415	-70.3419
520	0.0173415	-56.7754
530	0.0173415	-50.277
540	0.0173415	-64.5609
550	0.0173415	-58.1121
560	0.0173415	-53.7337
570	0.0173415	-53.2857
580	0.0173415	-66.4625
590	0.0173415	-54.6116
600	0.0173415	-50.9912
610	0.0173415	-51.7783
620	0.0173415	-53.1544
630	0.0173415	-51.8992
640	0.0173415	-50.4727
650	0.0173415	-49.7447
660	0.0173415	-53.4968
670	0.0173415	-49.8671
680	0.0173415	-56.9507
690	0.0173415	-62.4163
700	0.0173415	-49.8268
710	0.0173415	-57.2485
720	0.0173415	-74.4954
730	0.0173415	-49.7953
740	0.0173415	-52.2644
750	0.0173415	-60.8559
760	0.0173415	-56.0758
770	0.0173415	-49.8176
780	0.0173415	-59.1252
790	0.0173415	-55.8607
800	0.0173415	-50.4937
810	0.0173415	-61.4783
820	0.0173415	-55.3239
830	0.0173415	-50.3768
840	0.0173415	-49.8606
850	0.0173415	-50.4449
860	0.0173415	-56.4224
870	0.0173415	-55.3196
880	0.0173415	-60.0921
890	0.0173415	-65.6091
900	0.0173415	-50.4924
910	0.0173415	-53.775
920	0.0173415	-51.0567
930	0.0173415	-51.8118
940	0.0173415	-62.1096
950	0.0173415	-50.7062
960	0.0173415	-53.1068
970	0.0173415	-49.9464
980	0.0173415	-49.8778
990	0.0173415	-50.2447
1000	0.0173415	-71.3174
