state	power	likelihood
260	0.00984005	-54.3308
270	0.00984005	-49.8128
280	0.00984005	-49.8705
290	0.00984005	-54.3533
300	0.00984005	-51.664
310	0.00984005	-72.3281
320	0.00984005	-69.5926
330	0.00984005	-65.3455
340	0.00984005	-55.1443
350	0.00984005	-75.1931
360	0.00984005	-51.326
370	0.00984005	-56.227
380	0.00984005	-49.8295
390	0.00984005	-53.1444
400	0.00984005	-82.9143
410	0.00984005	-53.976
420	0.00984005	-54.8844
430	0.00984005	-50.0437
440	0.00984005	-53.8159
450	0.00984005	-55.0125
460	0.00984005	-73.0532
470	0.00984005	-54.3445
480	0.00984005	-53.7549
490	0.00984005	-64.8279
500	0.00984005	-61.6043
510	0.00984005	-56.9554
520	0.00984005	-68.957
530	0.00984005	-55.4394
540	0.00984005	-49.7997
550	0.00984005	-51.1851
560	0.00984005	-52.0324
570	0.00984005	-53.4367
580	0.00984005	-49.8759
590	0.00984005	-64.7499
600	0.00984005	-63.4283
610	0.00984005	-62.795
620	0.00984005	-67.1957
630	0.00984005	-70.3048
640	0.00984005	-50.1459
650	0.00984005	-60.419
660	0.00984005	-50.0835
670	0.00984005	-49.8922
680	0.00984005	-50.1068
690	0.00984005	-64.3197
700	0.00984005	-85.2742
710	0.00984005	-64.1113
720	0.00984005	-52.3165
730	0.00984005	-51.7308
740	0.00984005	-61.5666
750	0.00984005	-57.7124
760	0.00984005	-59.3995
770	0.00984005	-50.1516
780	0.00984005	-50.4896
790	0.00984005	-50.1915
800	0.00984005	-66.8404
810	0.00984005	-51.4445
820	0.00984005	-49.7922
830	0.00984005	-51.9648
840	0.00984005	-52.958
850	0.00984005	-49.7713
860	0.00984005	-51.9317
870	0.00984005	-76.521
880	0.00984005	-51.2143
890	0.00984005	-70.1154
900	0.00984005	-51.1426
910	0.00984005	-51.2034
920	0.00984005	-54.1936
930	0.00984005	-49.7436
940	0.00984005	-65.4177
950	0.00984005	-62.4413
960	0.00984005	-73.6106
970	0.00984005	-70.9959
980	0.00984005	-50.8651
990	0.00984005	-52.5476
1000	0.00984005	-65.3909
