state	power	likelihood
260	0.000162278	-50.0657
270	0.000162278	-58.4719
280	0.000162278	-71.8676
290	0.000162278	-50.6904
300	0.000162278	-51.3934
310	0.000162278	-49.8808
320	0.000162278	-53.676
330	0.000162278	-56.4094
340	0.000162278	-64.6605
350	0.000162278	-51.8568
360	0.000162278	-56.3508
370	0.000162278	-60.8703
380	0.000162278	-67.0762
390	0.000162278	-50.5549
400	0.000162278	-50.1483
410	0.000162278	-55.9134
420	0.000162278	-59.0831
430	0.000162278	-50.2884
440	0.000162278	-51.415
450	0.000162278	-50.5985
460	0.000162278	-54.8727
470	0.000162278	-54.1044
480	0.000162278	-53.7838
490	0.000162278	-50.5647
500	0.000162278	-54.4982
510	0.000162278	-57.375
520	0.000162278	-60.0369
530	0.000162278	-52.1332
540	0.000162278	-74.08
550	0.000162278	-50.1247
560	0.000162278	-50.0859
570	0.000162278	-49.7949
580	0.000162278	-50.028
590	0.000162278	-68.5066
600	0.000162278	-50.0373
610	0.000162278	-62.8182
620	0.000162278	-50.593
630	0.000162278	-50.5845
640	0.000162278	-52.2905
650	0.000162278	-50.2195
660	0.000162278	-63.2827
670	0.000162278	-49.8833
680	0.000162278	-61.198
690	0.000162278	-49.7457
700	0.000162278	-63.3199
710	0.000162278	-57.419
720	0.000162278	-52.9874
730	0.000162278	-49.7576
740	0.000162278	-86.4164
750	0.000162278	-56.9304
760	0.000162278	-56.5879
770	0.000162278	-49.8467
780	0.000162278	-50.3939
790	0.000162278	-50.5967
800	0.000162278	-51.965
810	0.000162278	-55.8798
820	0.000162278	-49.7608
830	0.000162278	-52.1775
840	0.000162278	-55.5028
850	0.000162278	-57.5652
860	0.000162278	-55.1274
870	0.000162278	-49.9323
880	0.000162278	-50.8438
890	0.000162278	-51.4578
900	0.000162278	-49.7591
910	0.000162278	-68.5033
920	0.000162278	-59.4611
930	0.000162278	-58.9738
940	0.000162278	-67.5089
950	0.000162278	-68.4649
960	0.000162278	-53.8499
970	0.000162278	-106.095
980	0.000162278	-50.3341
990	0.000162278	-59.8413
1000	0.000162278	-50.9009
