state	power	likelihood
260	0.00322439	-51.243
270	0.00322439	-51.7403
280	0.00322439	-49.8551
290	0.00322439	-49.7582
300	0.00322439	-53.4067
310	0.00322439	-49.79
320	0.00322439	-49.749
330	0.00322439	-51.2999
340	0.00322439	-65.8423
350	0.00322439	-50.7774
360	0.00322439	-50.0439
370	0.00322439	-52.3501
380	0.00322439	-49.8176
390	0.00322439	-52.8004
400	0.00322439	-59.0168
410	0.00322439	-96.8541
420	0.00322439	-56.8971
430	0.00322439	-50.2471
440	0.00322439	-64.8112
450	0.00322439	-53.36
460	0.00322439	-54.4687
470	0.00322439	-67.1825
480	0.00322439	-66.0623
490	0.00322439	-49.8031
500	0.00322439	-49.7588
510	0.00322439	-62.2265
520	0.00322439	-55.0836
530	0.00322439	-49.7773
540	0.00322439	-57.8299
550	0.00322439	-65.2427
560	0.00322439	-50.4977
570	0.00322439	-76.6102
580	0.00322439	-50.3274
590	0.00322439	-50.5127
600	0.00322439	-49.7927
610	0.00322439	-49.7767
620	0.00322439	-49.8713
630	0.00322439	-50.3505
640	0.00322439	-61.7732
650	0.00322439	-50.7555
660	0.00322439	-73.6101
670	0.00322439	-49.7824
680	0.00322439	-49.7448
690	0.00322439	-49.8913
700	0.00322439	-53.7394
710	0.00322439	-50.0768
720	0.00322439	-49.8746
730	0.00322439	-49.9324
740	0.00322439	-56.1562
750	0.00322439	-50.0752
760	0.00322439	-61.9779
770	0.00322439	-60.7713
780	0.00322439	-49.8086
790	0.00322439	-56.6899
800	0.00322439	-52.2414
810	0.00322439	-58.3993
820	0.00322439	-49.759
830	0.00322439	-49.8996
840	0.00322439	-51.1749
850	0.00322439	-62.6692
860	0.00322439	-63.4232
870	0.00322439	-59.9777
880	0.00322439	-67.6056
890	0.00322439	-58.5361
900	0.00322439	-62.8855
910	0.00322439	-50.2853
920	0.00322439	-50.184
930	0.00322439	-55.0404
940	0.00322439	-54.2919
950	0.00322439	-50.8099
960	0.00322439	-49.7476
970	0.00322439	-54.4487
980	0.00322439	-54.5366
990	0.00322439	-69.3819
1000	0.00322439	-61.0982
