state	power	likelihood
260	0.10318	-56.3368
270	0.10318	-50.0616
280	0.10318	-52.269
290	0.10318	-51.4712
300	0.10318	-49.7512
310	0.10318	-50.4121
320	0.10318	-54.6978
330	0.10318	-57.2482
340	0.10318	-69.2812
350	0.10318	-50.0766
360	0.10318	-52.0659
370	0.10318	-50.0431
380	0.10318	-55.9998
390	0.10318	-50.2916
400	0.10318	-51.1538
410	0.10318	-50.9052
420	0.10318	-51.3943
430	0.10318	-54.4122
440	0.10318	-50.843
450	0.10318	-49.7803
460	0.10318	-50.7786
470	0.10318	-52.008
480	0.10318	-49.8958
490	0.10318	-57.1211
500	0.10318	-49.8321
510	0.10318	-49.9961
520	0.10318	-53.77
530	0.10318	-56.7583
540	0.10318	-49.7583
550	0.10318	-55.6549
560	0.10318	-49.8979
570	0.10318	-49.7482
580	0.10318	-55.2505
590	0.10318	-60.1205
600	0.10318	-50.6274
610	0.10318	-53.9958
620	0.10318	-49.9487
630	0.10318	-56.1811
640	0.10318	-49.9009
650	0.10318	-52.0397
660	0.10318	-51.3459
670	0.10318	-49.7542
680	0.10318	-51.0612
690	0.10318	-50.2447
700	0.10318	-59.9707
710	0.10318	-49.8221
720	0.10318	-55.5476
730	0.10318	-51.7548
740	0.10318	-49.9248
750	0.10318	-51.3781
760	0.10318	-50.0076
770	0.10318	-49.8504
780	0.10318	-50.0226
790	0.10318	-49.7461
800	0.10318	-50.0105
810	0.10318	-62.8944
820	0.10318	-54.0735
830	0.10318	-50.7776
840	0.10318	-50.485
850	0.10318	-49.7458
860	0.10318	-49.7711
870	0.10318	-50.667
880	0.10318	-49.9054
890	0.10318	-54.2843
900	0.10318	-54.8803
910	0.10318	-53.5848
920	0.10318	-50.3613
930	0.10318	-49.797
940	0.10318	-50.1835
950	0.10318	-53.5318
960	0.10318	-50.705
970	0.10318	-51.4621
980	0.10318	-54.7222
990	0.10318	-52.6393
1000	0.10318	-59.1255
