state	power	likelihood
260	7.83526e-06	-49.8701
270	7.83526e-06	-70.8194
280	7.83526e-06	-49.7922
290	7.83526e-06	-49.9112
300	7.83526e-06	-50.7021
310	7.83526e-06	-66.5003
320	7.83526e-06	-51.6392
330	7.83526e-06	-49.8133
340	7.83526e-06	-49.8577
350	7.83526e-06	-54.2398
360	7.83526e-06	-61.6552
370	7.83526e-06	-50.1643
380	7.83526e-06	-50.0129
390	7.83526e-06	-55.371
400	7.83526e-06	-57.2805
410	7.83526e-06	-49.8558
420	7.83526e-06	-50.7109
430	7.83526e-06	-49.7535
440	7.83526e-06	-50.0974
450	7.83526e-06	-49.8488
460	7.83526e-06	-62.092
470	7.83526e-06	-101.865
480	7.83526e-06	-52.4509
490	7.83526e-06	-56.7444
500	7.83526e-06	-51.5592
510	7.83526e-06	-50.0913
520	7.83526e-06	-57.3837
530	7.83526e-06	-51.9298
540	7.83526e-06	-68.3064
550	7.83526e-06	-49.8065
560	7.83526e-06	-52.8928
570	7.83526e-06	-58.9729
580	7.83526e-06	-69.4275
590	7.83526e-06	-50.3171
600	7.83526e-06	-67.6622
610	7.83526e-06	-53.4554
620	7.83526e-06	-50.4637
630	7.83526e-06	-50.1863
640	7.83526e-06	-57.769
650	7.83526e-06	-49.7606
660	7.83526e-06	-54.1504
670	7.83526e-06	-60.8863
680	7.83526e-06	-50.6496
690	7.83526e-06	-51.9813
700	7.83526e-06	-51.1162
710	7.83526e-06	-53.2694
720	7.83526e-06	-49.8776
730	7.83526e-06	-51.9694
740	7.83526e-06	-50.1415
750	7.83526e-06	-50.2532
760	7.83526e-06	-58.2956
770	7.83526e-06	-51.4495
780	7.83526e-06	-50.9687
790	7.83526e-06	-50.303
800	7.83526e-06	-60.0375
810	7.83526e-06	-49.7548
820	7.83526e-06	-66.5084
830	7.83526e-06	-50.4728
840	7.83526e-06	-49.7442
850	7.83526e-06	-50.3779
860	7.83526e-06	-59.5997
870	7.83526e-06	-50.2615
880	7.83526e-06	-49.8072
890	7.83526e-06	-50.0786
900	7.83526e-06	-52.8236
910	7.83526e-06	-50.9708
920	7.83526e-06	-60.4968
930	7.83526e-06	-50.6291
940	7.83526e-06	-67.4174
950	7.83526e-06	-51.0509
960	7.83526e-06	-82.8133
970	7.83526e-06	-60.2861
980	7.83526e-06	-61.1998
990	7.83526e-06	-59.8811
1000	7.83526e-06	-58.9935
