state	power	likelihood
260	0.50712	-53.2849
270	0.50712	-51.4519
280	0.50712	-52.101
290	0.50712	-50.0676
300	0.50712	-49.7627
310	0.50712	-49.7803
320	0.50712	-52.139
330	0.50712	-49.8361
340	0.50712	-49.914
350	0.50712	-49.8827
360	0.50712	-49.7739
370	0.50712	-52.0575
380	0.50712	-50.0623
390	0.50712	-51.4358
400	0.50712	-51.2113
410	0.50712	-50.1356
420	0.50712	-54.6024
430	0.50712	-50.2715
440	0.50712	-49.9442
450	0.50712	-49.7714
460	0.50712	-50.1983
470	0.50712	-49.7619
480	0.50712	-49.8499
490	0.50712	-49.7438
500	0.50712	-50.5021
510	0.50712	-50.9986
520	0.50712	-49.8864
530	0.50712	-52.9967
540	0.50712	-50.3304
550	0.50712	-50.6815
560	0.50712	-50.294
570	0.50712	-53.118
580	0.50712	-49.831
590	0.50712	-49.7452
600	0.50712	-50.0019
610	0.50712	-49.7485
620	0.50712	-49.7492
630	0.50712	-50.1779
640	0.50712	-49.8045
650	0.50712	-50.3786
660	0.50712	-50.3998
670	0.50712	-49.7868
680	0.50712	-49.9473
690	0.50712	-49.7596
700	0.50712	-49.7478
710	0.50712	-51.7732
720	0.50712	-51.2339
730	0.50712	-50.4603
740	0.50712	-49.7648
750	0.50712	-49.8138
760	0.50712	-50.0892
770	0.50712	-50.1629
780	0.50712	-52.3049
790	0.50712	-50.1299
800	0.50712	-54.7518
810	0.50712	-52.0524
820	0.50712	-49.7761
830	0.50712	-49.7496
840	0.50712	-49.9775
850	0.50712	-50.8047
860	0.50712	-49.8277
870	0.50712	-52.278
880	0.50712	-49.9127
890	0.50712	-49.8227
900	0.50712	-50.6815
910	0.50712	-52.9914
920	0.50712	-51.7301
930	0.50712	-50.8026
940	0.50712	-49.9297
950	0.50712	-49.7757
960	0.50712	-50.3571
970	0.50712	-49.8626
980	0.50712	-50.425
990	0.50712	-54.5031
1000	0.50712	-49.8155
