state	power	likelihood
260	0.231093	-51.0214
270	0.231093	-52.659
280	0.231093	-53.3379
290	0.231093	-51.1277
300	0.231093	-50.5324
310	0.231093	-54.9348
320	0.231093	-49.9004
330	0.231093	-50.031
340	0.231093	-49.7643
350	0.231093	-49.8792
360	0.231093	-50.6983
370	0.231093	-53.2697
380	0.231093	-50.4339
390	0.231093	-54.5597
400	0.231093	-49.8135
410	0.231093	-51.2005
420	0.231093	-49.8291
430	0.231093	-50.7698
440	0.231093	-49.844
450	0.231093	-52.8633
460	0.231093	-55.8962
470	0.231093	-50.2273
480	0.231093	-49.9087
490	0.231093	-50.7814
500	0.231093	-50.5607
510	0.231093	-50.4017
520	0.231093	-50.1382
530	0.231093	-51.6219
540	0.231093	-51.3372
550	0.231093	-49.9374
560	0.231093	-51.7978
570	0.231093	-51.4655
580	0.231093	-49.7597
590	0.231093	-49.9195
600	0.231093	-52.4459
610	0.231093	-51.7552
620	0.231093	-49.9207
630	0.231093	-49.8882
640	0.231093	-49.7443
650	0.231093	-53.5985
660	0.231093	-49.7473
670	0.231093	-51.0411
680	0.231093	-51.5176
690	0.231093	-49.7769
700	0.231093	-54.9551
710	0.231093	-51.786
720	0.231093	-50.9631
730	0.231093	-50.4945
740	0.231093	-53.8405
750	0.231093	-52.6161
760	0.231093	-51.0195
770	0.231093	-50.9662
780	0.231093	-49.744
790	0.231093	-50.962
800	0.231093	-50.8441
810	0.231093	-51.5127
820	0.231093	-49.7497
830	0.231093	-50.219
840	0.231093	-50.3278
850	0.231093	-52.5316
860	0.231093	-53.3808
870	0.231093	-50.5536
880	0.231093	-49.9638
890	0.231093	-50.0402
900	0.231093	-54.1907
910	0.231093	-51.6006
920	0.231093	-56.3323
930	0.231093	-49.9489
940	0.231093	-49.8123
950	0.231093	-50.269
960	0.231093	-49.8015
970	0.231093	-51.5456
980	0.231093	-54.5318
990	0.231093	-50.9065
1000	0.231093	-49.755
