state	power	likelihood
260	0.0394336	-51.3286
270	0.0394336	-69.7514
280	0.0394336	-51.6357
290	0.0394336	-51.776
300	0.0394336	-49.7569
310	0.0394336	-50.9827
320	0.0394336	-53.6892
330	0.0394336	-66.9935
340	0.0394336	-51.9919
350	0.0394336	-51.4656
360	0.0394336	-55.8752
370	0.0394336	-51.1405
380	0.0394336	-50.5042
390	0.0394336	-52.3145
400	0.0394336	-49.9292
410	0.0394336	-50.122
420	0.0394336	-57.7997
430	0.0394336	-50.9749
440	0.0394336	-49.7807
450	0.0394336	-56.6938
460	0.0394336	-50.6942
470	0.0394336	-55.0432
480	0.0394336	-50.3856
490	0.0394336	-53.5989
500	0.0394336	-55.5413
510	0.0394336	-52.7755
520	0.0394336	-58.7223
530	0.0394336	-54.949
540	0.0394336	-50.3282
550	0.0394336	-65.4351
560	0.0394336	-53.1551
570	0.0394336	-51.5829
580	0.0394336	-52.4981
590	0.0394336	-50.1184
600	0.0394336	-50.0293
610	0.0394336	-52.8695
620	0.0394336	-50.4628
630	0.0394336	-58.5258
640	0.0394336	-56.5629
650	0.0394336	-50.2487
660	0.0394336	-58.1901
670	0.0394336	-50.0869
680	0.0394336	-52.9084
690	0.0394336	-52.7535
700	0.0394336	-49.8264
710	0.0394336	-49.7859
720	0.0394336	-72.9312
730	0.0394336	-50.0744
740	0.0394336	-51.2533
750	0.0394336	-73.8504
760	0.0394336	-53.7594
770	0.0394336	-64.166
780	0.0394336	-49.7459
790	0.0394336	-85.7616
800	0.0394336	-78.6492
810	0.0394336	-50.7639
820	0.0394336	-53.7566
830	0.0394336	-52.6783
840	0.0394336	-56.0209
850	0.0394336	-51.1042
860	0.0394336	-58.6698
870	0.0394336	-51.5127
880	0.0394336	-56.213
890	0.0394336	-58.4372
900	0.0394336	-50.5133
910	0.0394336	-50.4258
920	0.0394336	-50.2601
930	0.0394336	-56.7992
940	0.0394336	-51.0457
950	0.0394336	-49.7722
960	0.0394336	-53.7448
970	0.0394336	-49.7845
980	0.0394336	-52.1919
990	0.0394336	-53.6799
1000	0.0394336	-71.1637
